sleeve,kind,tf,sym,sharpe,mc_p5,mc_p50,max_dd,months_in_profit,ann_turnover,placebo_sharpe,n_obs,robust
VETUSDT_4h_breakout,crypto,4h,VETUSDT,0.8217417911092569,0.254145011760718,0.8024465085936662,-0.15004081761844879,0.6025641025641025,12.243696010666389,-1.395546006871957,2360,True
FETUSDT_4h_breakout,crypto,4h,FETUSDT,0.4666182920183399,,,-0.15658503992276307,0.4418604651162791,11.393152816976237,-1.5310323206736216,1292,False
CRVUSDT_4h_breakout,crypto,4h,CRVUSDT,0.08844066155801565,,,-0.2223420054935793,0.4084507042253521,10.332557253689506,-1.0427143839377884,2160,False
1000LUNCUSDT_4h_breakout,crypto,4h,1000LUNCUSDT,0.6629578643877472,-0.21622730457668682,0.663967719835941,-0.2356616560275212,0.48936170212765956,12.387567273633264,-1.4692059236174875,1422,False
STXUSDT_4h_breakout,crypto,4h,STXUSDT,-0.5762794492339771,,,-0.28149404261254396,0.35714285714285715,12.565537750299894,-1.7060547798081667,1257,False
LDOUSDT_4h_breakout,crypto,4h,LDOUSDT,-0.43640998510830237,,,-0.31171847919726436,0.3617021276595745,12.21378978282132,-2.9685183503566943,1409,False
IMXUSDT_4h_breakout,crypto,4h,IMXUSDT,0.6614323824404624,-0.0778293848019725,0.6955332529265492,-0.12764181857155088,0.5555555555555556,10.808804706987335,-1.6327222155804317,1632,False
XTZUSDT_4h_breakout,crypto,4h,XTZUSDT,-0.014528010235082761,,,-0.19095768764362642,0.3717948717948718,13.444295170288823,-1.7062025130839151,2368,False
JASMYUSDT_4h_breakout,crypto,4h,JASMYUSDT,0.5599752957745923,-0.21934151851238437,0.5498953404165556,-0.141055340588094,0.4807692307692308,10.750177347949561,-1.738577678474188,1564,False
CFXUSDT_4h_breakout,crypto,4h,CFXUSDT,-0.003276098992952515,,,-0.19029410765271093,0.47619047619047616,12.189126170656492,-1.050056654458283,1258,False
OPUSDT_4h_breakout,crypto,4h,OPUSDT,0.5274722713362542,-0.20480537862750067,0.5257476328189522,-0.1614855367578576,0.52,10.901624106464705,-1.3094089289858248,1522,False
1000FLOKIUSDT_4h_breakout,crypto,4h,1000FLOKIUSDT,0.5308602593385828,-0.46473616644615134,0.5466314513809203,-0.10902738074100238,0.46153846153846156,11.563028634661748,-0.71938989252026,1183,False
ENSUSDT_4h_breakout,crypto,4h,ENSUSDT,-0.4204947030677619,,,-0.3166606020454945,0.3157894736842105,13.23619683653922,-1.4020719836806848,1705,False
COMPUSDT_4h_breakout,crypto,4h,COMPUSDT,-0.16004380512370286,,,-0.30834135894223647,0.40540540540540543,11.81962845055806,-1.3186692043156594,2223,False
GRTUSDT_4h_breakout,crypto,4h,GRTUSDT,0.28763161922352193,,,-0.2144859027673489,0.5147058823529411,12.039384236053072,-1.0150861193524412,2051,False
IOTAUSDT_4h_breakout,crypto,4h,IOTAUSDT,0.1835424677006966,,,-0.24303162320679916,0.48717948717948717,12.783583760898804,-2.028211639091911,2362,False
RUNEUSDT_4h_breakout,crypto,4h,RUNEUSDT,0.5169884255992464,-0.12749418754786915,0.528665326959578,-0.20327987332325947,0.49295774647887325,11.656509954397107,-1.5156960735462865,2157,False
AAPL_4h_breakout,equity,4h,AAPL,0.4322183925200872,,,-0.14117512898472317,0.4942528735632184,7.689924009759823,0.2762545225818574,2603,False
ABBV_4h_breakout,equity,4h,ABBV,0.008099158337834853,,,-0.26186990706103463,0.41379310344827586,8.434462051020873,0.01229731162777365,2603,False
ADBE_4h_breakout,equity,4h,ADBE,-0.14132932477609475,,,-0.4124280606748163,0.40229885057471265,7.140749015804224,-0.7195973233933357,2603,False
AMD_4h_breakout,equity,4h,AMD,0.17462736749737076,,,-0.2440747636234627,0.3563218390804598,4.310399602920671,-0.02545692560334851,2603,False
AMZN_4h_breakout,equity,4h,AMZN,0.14419371570552553,,,-0.13346181956407677,0.42528735632183906,7.326578621530739,-0.8570323874220704,2603,False
BA_4h_breakout,equity,4h,BA,0.10620356580059695,,,-0.2690465957800918,0.3793103448275862,6.17524152940481,-0.3030610329601625,2603,False
BAC_4h_breakout,equity,4h,BAC,0.26243470468970254,,,-0.1858162067907574,0.4367816091954023,7.779129621086801,-0.34022974925708677,2603,False
C_4h_breakout,equity,4h,C,0.1975620746705812,,,-0.2564301142600337,0.4367816091954023,7.03582284934426,-0.2956704895561554,2603,False
CAT_4h_breakout,equity,4h,CAT,0.39792161974345597,,,-0.22870211555907372,0.41379310344827586,7.422586712691509,-0.6177866569641766,2603,False
COP_4h_breakout,equity,4h,COP,-0.25108756550215355,,,-0.5330423160607451,0.3333333333333333,6.843920762871341,-0.2429307253380136,2603,False
COST_4h_breakout,equity,4h,COST,0.2951549542815724,,,-0.26476145015484454,0.41379310344827586,10.198721804772847,-0.10036078131617372,2603,False
CRM_4h_breakout,equity,4h,CRM,-0.0944585565580867,,,-0.3617122758503678,0.3793103448275862,6.6666962374645955,-0.7007142523384786,2603,False
CSCO_4h_breakout,equity,4h,CSCO,-0.04042010894516817,,,-0.3791414899911387,0.3793103448275862,9.786780443492049,-0.7486436250423145,2603,False
CVX_4h_breakout,equity,4h,CVX,-0.33383860528298315,,,-0.3624378595940624,0.3333333333333333,8.68118055366264,-0.19396916185338098,2603,False
DIS_4h_breakout,equity,4h,DIS,0.11663671973699148,,,-0.35308040400017526,0.3333333333333333,8.097052696597189,-0.4535514471397435,2603,False
GE_4h_breakout,equity,4h,GE,0.2054113575338226,,,-0.3263399149306321,0.39080459770114945,5.655335328657005,-0.2225929482654424,2603,False
GOOGL_4h_breakout,equity,4h,GOOGL,0.18353181285368322,,,-0.27007080882073,0.3793103448275862,7.289740300749656,-0.16152512943314842,2603,False
GS_4h_breakout,equity,4h,GS,0.27809275650090926,,,-0.3153266905427148,0.40229885057471265,7.035299888377748,-0.3509697279331866,2603,False
HD_4h_breakout,equity,4h,HD,0.11550729374329664,,,-0.21409259147016257,0.40229885057471265,9.224113302311713,-0.6398679286544684,2603,False
HON_4h_breakout,equity,4h,HON,-0.4043056300537355,,,-0.36989601876175915,0.3563218390804598,10.229358092097902,-0.1603895420521751,2603,False
IBM_4h_breakout,equity,4h,IBM,0.05014841599052998,,,-0.3903675099175201,0.3218390804597701,9.175931966334671,0.09505483132014539,2603,False
INTC_4h_breakout,equity,4h,INTC,0.16355617697564837,,,-0.32060068220449656,0.2988505747126437,6.14714110405041,-0.4225274139324995,2603,False
JNJ_4h_breakout,equity,4h,JNJ,0.013347591931366847,,,-0.34834544890079355,0.3793103448275862,12.442127044705812,-0.436171826329987,2603,False
JPM_4h_breakout,equity,4h,JPM,-0.03928530345493506,,,-0.35065762270945,0.367816091954023,8.887840428795222,-0.24101587146341344,2603,False
KO_4h_breakout,equity,4h,KO,0.22734465873280407,,,-0.23182978271383503,0.3793103448275862,11.838564479727422,-0.8230763076366332,2603,False
LOW_4h_breakout,equity,4h,LOW,0.016678946778916338,,,-0.2462265380301134,0.39080459770114945,8.637673559412296,-0.38889673412505055,2603,False
MA_4h_breakout,equity,4h,MA,-0.6111759495129689,,,-0.507474961669444,0.28735632183908044,9.2603869501289,-0.007191877307377083,2603,False
MCD_4h_breakout,equity,4h,MCD,0.11804936032621077,,,-0.19371551033255807,0.3448275862068966,11.119438187586582,-1.0970899129108764,2603,False
META_4h_breakout,equity,4h,META,-0.08996942535461194,,,-0.3198743042467532,0.367816091954023,6.901977068976157,-0.13239160130331565,2603,False
MRK_4h_breakout,equity,4h,MRK,-0.5003803456858191,,,-0.4216966580384779,0.3218390804597701,9.96488735758193,-0.7417561495622051,2603,False
MS_4h_breakout,equity,4h,MS,0.2602142933540939,,,-0.2692647849089709,0.41379310344827586,6.784559152876797,-0.7745168050726903,2603,False
MSFT_4h_breakout,equity,4h,MSFT,0.040980138911087954,,,-0.2959477985970749,0.41379310344827586,8.99360527556144,0.04759318853503629,2603,False
NFLX_4h_breakout,equity,4h,NFLX,-0.1582636779094612,,,-0.2716040668221923,0.367816091954023,6.32134941343494,0.006861360080929912,2603,False
NKE_4h_breakout,equity,4h,NKE,-0.0248382467205927,,,-0.29834955431939236,0.367816091954023,6.957664700358788,-0.6198148234968005,2603,False
NVDA_4h_breakout,equity,4h,NVDA,0.45938068402511567,,,-0.225064447974325,0.4367816091954023,4.525896344002741,0.07412603203952704,2603,False
ORCL_4h_breakout,equity,4h,ORCL,-0.06637321735907298,,,-0.31242077319224637,0.45977011494252873,8.127457565536583,-0.10383605978357803,2603,False
PEP_4h_breakout,equity,4h,PEP,0.06204891594424333,,,-0.17236675747433772,0.367816091954023,11.732176883106193,-0.04817140521951801,2603,False
PFE_4h_breakout,equity,4h,PFE,-0.13424110619748297,,,-0.3544606201260896,0.367816091954023,9.389036045631977,-0.8662515242005949,2603,False
PG_4h_breakout,equity,4h,PG,-0.4597335955865809,,,-0.47503572505464664,0.3333333333333333,11.939932269114735,-1.01005295518133,2603,False
QCOM_4h_breakout,equity,4h,QCOM,0.15563237566212906,,,-0.32357466160694726,0.39080459770114945,6.31009154489318,-0.47845714950370877,2603,False
QQQ_4h_breakout,equity,4h,QQQ,0.047984219557382655,,,-0.2109035182728547,0.4177215189873418,10.922367675046225,-0.26649784264199816,2368,False
SBUX_4h_breakout,equity,4h,SBUX,-0.29345473473488753,,,-0.39797883471736084,0.3218390804597701,8.624616619025003,0.09253430027262993,2603,False
SLB_4h_breakout,equity,4h,SLB,0.0880873108638455,,,-0.2834997424380834,0.42528735632183906,5.463792838062124,-0.10850199181081294,2603,False
SPY_4h_breakout,equity,4h,SPY,-0.06321969821969649,,,-0.313000142600654,0.4430379746835443,13.9126045119144,-1.2680507443141609,2368,False
T_4h_breakout,equity,4h,T,-0.1176720742883151,,,-0.3405806763855781,0.3333333333333333,9.253333923377795,-0.3265931318447663,2603,False
TXN_4h_breakout,equity,4h,TXN,-0.2593652061818382,,,-0.48150866687524896,0.26436781609195403,6.820588332076671,-0.07056994052719995,2603,False
UNH_4h_breakout,equity,4h,UNH,-0.4687894261073417,,,-0.5702492360007139,0.3333333333333333,8.891880815414734,-0.4362669543666353,2603,False
V_4h_breakout,equity,4h,V,-0.5022044449231977,,,-0.4791091993325528,0.3563218390804598,9.274800795050727,0.0626022485286478,2603,False
VZ_4h_breakout,equity,4h,VZ,-0.5453676910688976,,,-0.5118141447525928,0.3333333333333333,11.656969035999776,-0.32228124527122476,2603,False
WFC_4h_breakout,equity,4h,WFC,0.2648269241698298,,,-0.24758428430930735,0.45977011494252873,6.6709580635617876,-0.36367393716271024,2603,False
WMT_4h_breakout,equity,4h,WMT,-0.3353437964078234,,,-0.4715869549155207,0.3793103448275862,12.642647355446961,-0.8771695943067436,2603,False
XOM_4h_breakout,equity,4h,XOM,-0.21574409218953872,,,-0.38837117485960015,0.367816091954023,8.223730883592903,-0.41078005940499857,2603,False
