sleeve,kind,tf,sym,sharpe,mc_p5,mc_p50,max_dd,months_in_profit,ann_turnover,placebo_sharpe,n_obs,robust
CSCO_4h_breakout,equity,4h,CSCO,-0.008048062410605978,,,-0.44434227919897573,0.40229885057471265,12.049848501222247,-0.7307601928186023,2603,False
CVX_4h_breakout,equity,4h,CVX,0.01143344619063688,,,-0.2724340816014036,0.41379310344827586,10.209885189337033,-0.01598351016577827,2603,False
DIS_4h_breakout,equity,4h,DIS,0.13388498612322242,,,-0.2979283470727383,0.41379310344827586,10.330673966046234,-0.2515347047085674,2603,False
GE_4h_breakout,equity,4h,GE,0.3384605451075905,,,-0.34166379795915525,0.45977011494252873,7.55443914588905,-0.3573084035990166,2603,False
GOOGL_4h_breakout,equity,4h,GOOGL,0.21162038831801436,,,-0.3786566764334599,0.47126436781609193,9.65734655356047,-0.260772697868985,2603,False
GS_4h_breakout,equity,4h,GS,0.17803460401912663,,,-0.35799105172482637,0.4482758620689655,9.982440767706246,-0.5471449681510194,2603,False
HD_4h_breakout,equity,4h,HD,0.16870314276418663,,,-0.26090925719031044,0.45977011494252873,11.793291434699206,-0.671882982123117,2603,False
HON_4h_breakout,equity,4h,HON,-0.35309477944068024,,,-0.442770218695557,0.4367816091954023,13.405295531016817,-0.35035612537766647,2603,False
IBM_4h_breakout,equity,4h,IBM,0.05065576909824685,,,-0.3903827141467796,0.3793103448275862,11.86222768665053,0.18141216187590403,2603,False
INTC_4h_breakout,equity,4h,INTC,0.2464055590790962,,,-0.3295061868130036,0.39080459770114945,8.129802824850417,-0.38917998173747503,2603,False
JNJ_4h_breakout,equity,4h,JNJ,-0.11753127354289235,,,-0.33251956982615516,0.3448275862068966,15.579359015780954,-0.5138935638672043,2603,False
JPM_4h_breakout,equity,4h,JPM,0.022998670683288175,,,-0.3436015702671231,0.41379310344827586,11.542888276026973,-0.3707410451688311,2603,False
KO_4h_breakout,equity,4h,KO,0.1002583217758984,,,-0.2981543632423561,0.3793103448275862,15.825549826158664,-0.808518527370082,2603,False
LOW_4h_breakout,equity,4h,LOW,0.11522208762220057,,,-0.3299872228663727,0.45977011494252873,11.308584487399433,-0.24643801425214582,2603,False
MA_4h_breakout,equity,4h,MA,-0.5525393312140641,,,-0.5687415867669223,0.3793103448275862,11.999506559890246,-0.25093298703787376,2603,False
MCD_4h_breakout,equity,4h,MCD,0.0174562741294964,,,-0.3036879509343329,0.367816091954023,14.527877154615886,-1.0921197565806078,2603,False
META_4h_breakout,equity,4h,META,-0.09951622788460412,,,-0.35378231866756815,0.42528735632183906,9.476495006371145,-0.13254489288709284,2603,False
MRK_4h_breakout,equity,4h,MRK,-0.09648687070161943,,,-0.25940046697853214,0.367816091954023,12.56998514840539,-0.7904022293130827,2603,False
MS_4h_breakout,equity,4h,MS,0.11443849803620315,,,-0.41723259805194046,0.42528735632183906,10.22924420282131,-0.831147528734489,2603,False
MSFT_4h_breakout,equity,4h,MSFT,-0.10656874042807495,,,-0.35404854798359986,0.42528735632183906,12.32242066654952,-0.38839221612922503,2603,False
NFLX_4h_breakout,equity,4h,NFLX,0.05131408778410038,,,-0.3388716304537842,0.40229885057471265,7.784728464617849,-0.046818580543899986,2603,False
NKE_4h_breakout,equity,4h,NKE,-0.1991343857966893,,,-0.4064425042377451,0.4482758620689655,11.030079858579839,-0.742781125197082,2603,False
NVDA_4h_breakout,equity,4h,NVDA,0.34067365692760704,,,-0.3033036790138489,0.5172413793103449,6.531593729231148,-0.27451589205382304,2603,False
ORCL_4h_breakout,equity,4h,ORCL,0.21692244615353734,,,-0.27632629150171983,0.45977011494252873,9.976039161191467,-0.2457938979744734,2603,False
PEP_4h_breakout,equity,4h,PEP,0.03975903829027835,,,-0.26570988422074504,0.4942528735632184,14.392008423996845,-0.16352474170865386,2603,False
PFE_4h_breakout,equity,4h,PFE,-0.04004713950664918,,,-0.38655023023319457,0.4482758620689655,11.353088013117913,-0.9052000579238952,2603,False
PG_4h_breakout,equity,4h,PG,-0.6174082283752846,,,-0.5605810031329364,0.3333333333333333,15.68163932241881,-1.0716230539286369,2603,False
QCOM_4h_breakout,equity,4h,QCOM,0.1558048047350736,,,-0.2980029135950538,0.4367816091954023,7.975736825972466,-0.4451437343127268,2603,False
QQQ_4h_breakout,equity,4h,QQQ,-0.01813686198220786,,,-0.28893639149295913,0.5063291139240507,14.853866511048833,-0.5796808812369016,2368,False
SBUX_4h_breakout,equity,4h,SBUX,-0.3266354454098714,,,-0.5258440198707033,0.40229885057471265,11.135565486824255,0.15971892097262952,2603,False
SLB_4h_breakout,equity,4h,SLB,0.07108904981835322,,,-0.24831535020569262,0.40229885057471265,7.418353144324226,-0.3018009987131834,2603,False
SPY_4h_breakout,equity,4h,SPY,-0.2660675266365872,,,-0.40005333654279296,0.45569620253164556,19.300502583866933,-1.2287231906813298,2368,False
T_4h_breakout,equity,4h,T,-0.13555165471330038,,,-0.41372485161533723,0.39080459770114945,12.158018541877706,-0.6608480291202566,2603,False
TXN_4h_breakout,equity,4h,TXN,-0.2004556839784063,,,-0.5127531352016101,0.3563218390804598,9.280070898923464,-0.19100659947128593,2603,False
UNH_4h_breakout,equity,4h,UNH,-0.4098353253495014,,,-0.5836366849030659,0.40229885057471265,11.181284066253781,-0.16675574592301948,2603,False
V_4h_breakout,equity,4h,V,-0.5359655693773708,,,-0.5287947361576211,0.3563218390804598,12.802343392187108,-0.26825569152650774,2603,False
VZ_4h_breakout,equity,4h,VZ,-0.428420339333895,,,-0.4870974667862268,0.3563218390804598,15.228378296606978,-0.6514545628578124,2603,False
WFC_4h_breakout,equity,4h,WFC,0.13028897509297507,,,-0.3363901991302338,0.5172413793103449,9.581890560273626,-0.36370325836520717,2603,False
WMT_4h_breakout,equity,4h,WMT,-0.5022463022705786,,,-0.49903318461358515,0.3793103448275862,15.500782173305788,-0.6878890135157936,2603,False
XOM_4h_breakout,equity,4h,XOM,-0.04720223437326476,,,-0.42244084929279635,0.40229885057471265,10.05541219980638,-0.6081429588156121,2603,False
AUDJPY=X_4h_breakout,fx,4h,AUDJPY=X,0.023981261043000072,,,-0.3551833759660523,0.475,70.99221891125542,-0.5356865022485985,2379,False
AUDNZD=X_4h_breakout,fx,4h,AUDNZD=X,0.20657000578655665,,,-0.22592287657753307,0.45,74.15156478850558,-1.8542438556622618,2380,False
AUDUSD=X_4h_breakout,fx,4h,AUDUSD=X,-0.7495377442310664,,,-0.6279239658937579,0.4375,82.40812246045816,-1.1520739531264625,2380,False
CADJPY=X_4h_breakout,fx,4h,CADJPY=X,0.05315837202361436,,,-0.3280071857137301,0.4125,83.80967709313127,-1.0484442073631335,2380,False
CHFJPY=X_4h_breakout,fx,4h,CHFJPY=X,-0.3782238031531856,,,-0.39954252373942456,0.4,90.80881189366328,-1.8375849691793744,2380,False
EURAUD=X_4h_breakout,fx,4h,EURAUD=X,-0.1777509960997225,,,-0.3866116354355712,0.425,84.81160064279024,-1.1551239016749202,2380,False
EURCAD=X_4h_breakout,fx,4h,EURCAD=X,-0.5299079861771887,,,-0.5680544374478236,0.3375,104.19644390579656,-1.2450539997404404,2380,False
EURCHF=X_4h_breakout,fx,4h,EURCHF=X,-0.3529553649533498,,,-0.3779032451820349,0.35,82.8604983868219,-2.1780213275693527,2380,False
EURGBP=X_4h_breakout,fx,4h,EURGBP=X,-0.4027657169645788,,,-0.45024052427237204,0.3625,100.7194793079067,-1.4682420164052552,2379,False
EURJPY=X_4h_breakout,fx,4h,EURJPY=X,-0.37326394055055295,,,-0.38042992685139754,0.425,95.67741693651448,-0.9938241229786011,2380,False
EURUSD=X_4h_breakout,fx,4h,EURUSD=X,-0.11321600952719915,,,-0.3846435033383173,0.5125,109.74597347039357,-1.7861721735661944,2379,False
GBPAUD=X_4h_breakout,fx,4h,GBPAUD=X,-0.48014063420225783,,,-0.4496288221662148,0.4125,97.97112966935785,-1.7840886692139148,2379,False
GBPCHF=X_4h_breakout,fx,4h,GBPCHF=X,-0.11162225381162072,,,-0.2953216630708928,0.35,88.52552502036062,-1.4154370487776382,2379,False
GBPJPY=X_4h_breakout,fx,4h,GBPJPY=X,-0.13042376906439734,,,-0.46489836963510034,0.3875,90.34610426604316,-1.124017077992662,2380,False
GBPUSD=X_4h_breakout,fx,4h,GBPUSD=X,-0.20250707179451358,,,-0.39884098915711486,0.3875,103.837919118048,-1.3171223896139457,2379,False
NZDJPY=X_4h_breakout,fx,4h,NZDJPY=X,-0.0868696882333917,,,-0.39345804764753145,0.4375,71.63954248998647,-0.7338164268698067,2380,False
NZDUSD=X_4h_breakout,fx,4h,NZDUSD=X,-0.42859612394198415,,,-0.4902276272393573,0.475,80.25062735548477,-1.2864778805689014,2380,False
USDCAD=X_4h_breakout,fx,4h,USDCAD=X,-0.18417300867146075,,,-0.4523412119274399,0.475,108.4552883168999,-1.6513628811727366,2380,False
USDCHF=X_4h_breakout,fx,4h,USDCHF=X,-0.06686546416733562,,,-0.32774144433016006,0.3875,104.31094071540178,-1.526691278446413,2380,False
USDJPY=X_4h_breakout,fx,4h,USDJPY=X,-0.14440548964725464,,,-0.38610385409930625,0.4875,102.14634183341971,-0.687709197244733,2380,False
USDMXN=X_4h_breakout,fx,4h,USDMXN=X,-0.5762521127759896,,,-0.5669650134823143,0.375,78.37681038301427,-0.8036014507110856,2381,False
USDNOK=X_4h_breakout,fx,4h,USDNOK=X,-0.20700842028977737,,,-0.42767929167809826,0.4125,61.76809429646528,-0.9664000524048978,2380,False
USDSEK=X_4h_breakout,fx,4h,USDSEK=X,-0.12246719800160283,,,-0.3953142664035235,0.45,68.30788557237942,-1.6102730666081027,2379,False
USDSGD=X_4h_breakout,fx,4h,USDSGD=X,-0.37712446268771666,,,-0.3815780079960627,0.45,112.97217760117526,-2.293369639300829,2380,False
USDZAR=X_4h_breakout,fx,4h,USDZAR=X,-0.44931332519649636,,,-0.5662648926756904,0.45,56.740019183356104,-0.721976986158948,2380,False
BTCUSDT_1h_breakout,crypto,1h,BTCUSDT,0.32621941927626963,,,-0.26341445631209703,0.46835443037974683,116.41874187378039,-7.382154328347742,2404,False
ETHUSDT_1h_breakout,crypto,1h,ETHUSDT,0.45806540569339393,,,-0.26057179521475193,0.5316455696202531,87.2797565435375,-5.926646548884991,2404,False
BNBUSDT_1h_breakout,crypto,1h,BNBUSDT,0.19471538663602553,,,-0.282162891241065,0.4358974358974359,100.6072164517593,-7.199774129313577,2364,False
XRPUSDT_1h_breakout,crypto,1h,XRPUSDT,0.4546929373717233,,,-0.2683462630063016,0.5443037974683544,75.57902118538128,-5.4983050789424714,2399,False
SOLUSDT_1h_breakout,crypto,1h,SOLUSDT,0.758103007009171,0.1099084431187947,0.7793341263585349,-0.1992499572519233,0.6197183098591549,59.839528735187926,-4.406500046205351,2147,True
TRXUSDT_1h_breakout,crypto,1h,TRXUSDT,-0.28425076325634036,,,-0.42128752578369877,0.5063291139240507,145.91985382261706,-9.815885735066136,2390,False
DOGEUSDT_1h_breakout,crypto,1h,DOGEUSDT,0.060641870772770085,,,-0.37187044858456264,0.4657534246575342,66.18917255374741,-4.939436565164742,2213,False
ZECUSDT_1h_breakout,crypto,1h,ZECUSDT,0.5336001223886616,-0.09214900045755274,0.5507492746367614,-0.18775301153883028,0.5641025641025641,54.80226306311649,-6.349527411222097,2369,False
ADAUSDT_1h_breakout,crypto,1h,ADAUSDT,0.29784021424266977,,,-0.21329233224226296,0.5063291139240507,65.9088364197226,-5.0753824512413015,2374,False
XMRUSDT_1h_breakout,crypto,1h,XMRUSDT,-1.209385267614117,,,-0.6829266868189822,0.3076923076923077,69.64588201397108,-7.332353475527582,2371,False
LINKUSDT_1h_breakout,crypto,1h,LINKUSDT,0.2727180455613782,,,-0.23765009429875616,0.5316455696202531,62.08475466729299,-5.3150793435509724,2388,False
XLMUSDT_1h_breakout,crypto,1h,XLMUSDT,0.30800191302703783,,,-0.17015780989509288,0.4810126582278481,71.2437852491926,-6.136036662521474,2385,False
BCHUSDT_1h_breakout,crypto,1h,BCHUSDT,-0.07539516021121069,,,-0.39158427460124656,0.43037974683544306,75.35265514557928,-5.732322110627929,2404,False
LTCUSDT_1h_breakout,crypto,1h,LTCUSDT,-0.12904891189042397,,,-0.3210617044413223,0.45569620253164556,72.68775559952164,-6.398104721145065,2396,False
HBARUSDT_1h_breakout,crypto,1h,HBARUSDT,-0.8012080899697046,,,-0.46853823830309227,0.38461538461538464,65.90859642202618,-6.366513814041471,1963,False
1000SHIBUSDT_1h_breakout,crypto,1h,1000SHIBUSDT,-0.08463235352653117,,,-0.3250516337417313,0.5079365079365079,67.91980951279389,-4.7744535582307845,1909,False
AVAXUSDT_1h_breakout,crypto,1h,AVAXUSDT,0.03300036938891758,,,-0.3053736984490726,0.5352112676056338,63.061467759520774,-4.945604221016828,2138,False
SUIUSDT_1h_breakout,crypto,1h,SUIUSDT,0.06841173351748828,,,-0.17966474336005545,0.48717948717948717,57.04010644634394,-5.083649306947849,1186,False
UNIUSDT_1h_breakout,crypto,1h,UNIUSDT,-0.5047179404271273,,,-0.4032672190056884,0.43661971830985913,60.73423551794928,-6.246344287654898,2143,False
NEARUSDT_1h_breakout,crypto,1h,NEARUSDT,0.24883010689949442,,,-0.1879117424478286,0.5428571428571428,50.85137995175737,-4.911506818323539,2116,False
DOTUSDT_1h_breakout,crypto,1h,DOTUSDT,-0.008321408407245793,,,-0.271315385088868,0.4722222222222222,67.17365311137547,-5.976527474924582,2170,False
AAVEUSDT_1h_breakout,crypto,1h,AAVEUSDT,-0.15023010062413505,,,-0.2627456117925563,0.45714285714285713,57.39423068030404,-5.262204883232626,2115,False
1000PEPEUSDT_1h_breakout,crypto,1h,1000PEPEUSDT,0.8135516994723883,-0.15708247317624033,0.7882974098564077,-0.13594816064477544,0.48717948717948717,47.988877593455626,-3.063706815808089,1184,False
ICPUSDT_1h_breakout,crypto,1h,ICPUSDT,-0.10224268477948555,,,-0.1925576625103712,0.42857142857142855,53.92298705733783,-6.641677688018689,1908,False
ETCUSDT_1h_breakout,crypto,1h,ETCUSDT,0.3315076715113314,,,-0.30959265813241066,0.5189873417721519,69.23709134239063,-6.224898774373577,2389,False
ALGOUSDT_1h_breakout,crypto,1h,ALGOUSDT,-0.11560399789597543,,,-0.30274395953197564,0.5,57.81099580449543,-6.835795781773993,2237,False
ATOMUSDT_1h_breakout,crypto,1h,ATOMUSDT,-0.20529566971439783,,,-0.3225749334661565,0.38461538461538464,64.90014237848334,-6.012512023784878,2367,False
FILUSDT_1h_breakout,crypto,1h,FILUSDT,0.423810454681512,,,-0.3015135372859057,0.5428571428571428,59.24827680912935,-5.129091886957312,2115,False
ARBUSDT_1h_breakout,crypto,1h,ARBUSDT,0.3359022021520896,,,-0.15324634198371856,0.5121951219512195,63.06545902659736,-5.345642929865907,1227,False
APTUSDT_1h_breakout,crypto,1h,APTUSDT,-0.07748532389041286,,,-0.2686091142605138,0.5434782608695652,59.49684924268916,-5.7579029258471515,1382,False
INJUSDT_1h_breakout,crypto,1h,INJUSDT,0.5213209210158358,-0.3165259729074991,0.5199750007098121,-0.10912572131171783,0.5,51.36379297491864,-5.893459358932174,1445,False
DASHUSDT_1h_breakout,crypto,1h,DASHUSDT,0.20383596623650774,,,-0.26904462547651664,0.5,61.83236941801837,-8.171259224632244,2370,False
VETUSDT_1h_breakout,crypto,1h,VETUSDT,-0.21500801704593817,,,-0.38502571669568875,0.38461538461538464,61.66048930090397,-6.770597568495161,2360,False
FETUSDT_1h_breakout,crypto,1h,FETUSDT,0.0663610311587509,,,-0.23167585224125076,0.46511627906976744,49.378643493106566,-6.3498479723309265,1292,False
CRVUSDT_1h_breakout,crypto,1h,CRVUSDT,-0.49213346638057437,,,-0.45630604528632634,0.36619718309859156,44.47285631892154,-5.583589082120893,2160,False
1000LUNCUSDT_1h_breakout,crypto,1h,1000LUNCUSDT,-0.29165017770835566,,,-0.3036560993553612,0.40425531914893614,60.51365292323797,-6.624110865918403,1422,False
STXUSDT_1h_breakout,crypto,1h,STXUSDT,0.31102817075876976,,,-0.22298815112666637,0.6190476190476191,57.76157724666814,-6.304168797043415,1257,False
LDOUSDT_1h_breakout,crypto,1h,LDOUSDT,0.2917637002129422,,,-0.1700138636058277,0.5106382978723404,53.9852265723407,-5.132199115558009,1409,False
IMXUSDT_1h_breakout,crypto,1h,IMXUSDT,-0.3621392742851693,,,-0.2921768958997578,0.42592592592592593,56.19684809395841,-6.198988341507234,1632,False
XTZUSDT_1h_breakout,crypto,1h,XTZUSDT,-0.6413640301207567,,,-0.5135387558632635,0.3717948717948718,61.61216470932566,-7.553438933414292,2368,False
JASMYUSDT_1h_breakout,crypto,1h,JASMYUSDT,-0.23162700792633403,,,-0.24602302346525773,0.4423076923076923,53.87428691284162,-6.898501142500624,1564,False
CFXUSDT_1h_breakout,crypto,1h,CFXUSDT,-0.18696999832220657,,,-0.28036335904556275,0.40476190476190477,57.57092085843822,-5.883509060292435,1258,False
OPUSDT_1h_breakout,crypto,1h,OPUSDT,0.26087850642181964,,,-0.21059858878358662,0.6,55.01715168417672,-5.790813163520794,1522,False
1000FLOKIUSDT_1h_breakout,crypto,1h,1000FLOKIUSDT,0.190164469479416,,,-0.21411849579767983,0.48717948717948717,53.51469347155366,-5.41166129656528,1183,False
ENSUSDT_1h_breakout,crypto,1h,ENSUSDT,-0.8060196277015177,,,-0.4113371184367852,0.3333333333333333,58.85522289500967,-6.081129569857819,1705,False
COMPUSDT_1h_breakout,crypto,1h,COMPUSDT,-0.5379568028618967,,,-0.4105868556298772,0.3783783783783784,58.24782916698548,-6.803833454608378,2223,False
GRTUSDT_1h_breakout,crypto,1h,GRTUSDT,-0.1652495522312029,,,-0.3196707893675903,0.47058823529411764,56.8896110518249,-6.31144678873296,2051,False
IOTAUSDT_1h_breakout,crypto,1h,IOTAUSDT,-0.38212780783219685,,,-0.4740646518148842,0.3717948717948718,60.50876694084996,-8.072753416041559,2362,False
RUNEUSDT_1h_breakout,crypto,1h,RUNEUSDT,0.23526761220261624,,,-0.2592291957582512,0.49295774647887325,59.343262890533175,-6.000897870488902,2157,False
AAPL_1h_breakout,equity,1h,AAPL,0.21117221777606782,,,-0.19453357725446463,0.5108695652173914,38.33634723123058,-1.5411695239578285,2767,False
ABBV_1h_breakout,equity,1h,ABBV,-0.2986021843813346,,,-0.4704684302361257,0.45652173913043476,41.350033180117926,-1.5825577344907291,2767,False
ADBE_1h_breakout,equity,1h,ADBE,0.0288965819575889,,,-0.3163755773291024,0.5217391304347826,31.244049871983798,-1.1165652576742366,2767,False
AMD_1h_breakout,equity,1h,AMD,0.04357852871473287,,,-0.3331702666304942,0.4782608695652174,21.439433407731375,-0.28757728969798135,2767,False
AMZN_1h_breakout,equity,1h,AMZN,-0.21802956837055829,,,-0.5571865408103642,0.4782608695652174,38.339693346139384,-1.4164573559142226,2767,False
BA_1h_breakout,equity,1h,BA,0.596467835637767,0.1466609901021211,0.6133493198118881,-0.25904920475070736,0.532608695652174,29.127677219783276,-1.6761264520604735,2767,True
BAC_1h_breakout,equity,1h,BAC,0.3966129399038238,,,-0.19851978781352853,0.532608695652174,36.13638260702494,-1.8364962260294106,2767,False
C_1h_breakout,equity,1h,C,0.23829212408498868,,,-0.2200343253535043,0.4891304347826087,33.9640355902732,-1.3265770084183335,2767,False
CAT_1h_breakout,equity,1h,CAT,0.37193483223696006,,,-0.16433052364355727,0.4673913043478261,35.56406973746517,-1.5360237199366837,2767,False
COP_1h_breakout,equity,1h,COP,-0.1895425870695928,,,-0.3319589966886006,0.42391304347826086,32.473549691082525,-1.1512512377439972,2767,False
COST_1h_breakout,equity,1h,COST,0.048511707558105174,,,-0.2569116606390197,0.45652173913043476,48.53320280389918,-2.0327353423533516,2767,False
CRM_1h_breakout,equity,1h,CRM,0.42634446089610184,,,-0.1570791732532152,0.4673913043478261,31.42053853575024,-0.9995450518115947,2767,False
CSCO_1h_breakout,equity,1h,CSCO,0.005157458205571756,,,-0.3361394926544422,0.5217391304347826,44.516162274307504,-1.5917875189017017,2767,False
CVX_1h_breakout,equity,1h,CVX,-0.27636250884276875,,,-0.4506774720810831,0.43478260869565216,42.48562636055338,-1.759478823942666,2767,False
DIS_1h_breakout,equity,1h,DIS,0.11647004185288319,,,-0.2686883664170485,0.44565217391304346,40.52478530268064,-1.4658221644297111,2767,False
GE_1h_breakout,equity,1h,GE,-0.2316650516591562,,,-0.45289633452453526,0.43478260869565216,31.410546378340065,-1.0792468030428688,2767,False
GOOGL_1h_breakout,equity,1h,GOOGL,-0.3754130530499632,,,-0.5617523388780825,0.42391304347826086,38.60100056841804,-1.0815500426541322,2767,False
GS_1h_breakout,equity,1h,GS,-0.08811702136012443,,,-0.43806205831395995,0.45652173913043476,37.05568488657756,-1.5323813482075406,2767,False
HD_1h_breakout,equity,1h,HD,0.09982323189458041,,,-0.34129245646992046,0.5,43.64891253807366,-2.430948749181828,2767,False
HON_1h_breakout,equity,1h,HON,-0.13803339751626276,,,-0.33607362781887484,0.5108695652173914,45.66422877260716,-2.4329304114636505,2767,False
IBM_1h_breakout,equity,1h,IBM,0.18589780048289423,,,-0.3548089738148742,0.4891304347826087,43.334704085333684,-1.454622423093455,2767,False
INTC_1h_breakout,equity,1h,INTC,0.1324832538414502,,,-0.3992175896078294,0.4782608695652174,28.33446423886284,-0.9106914607962138,2767,False
JNJ_1h_breakout,equity,1h,JNJ,-0.22889125763716314,,,-0.4176037285121307,0.4673913043478261,54.23861922825546,-2.306426821063555,2767,False
JPM_1h_breakout,equity,1h,JPM,0.127689365279888,,,-0.31396209986344725,0.532608695652174,42.00593448597437,-1.8982670831038686,2767,False
KO_1h_breakout,equity,1h,KO,-0.3105995333137353,,,-0.433315844854396,0.43478260869565216,57.13489451736767,-2.4694181723382416,2767,False
LOW_1h_breakout,equity,1h,LOW,0.10725038484222538,,,-0.4632188730720257,0.532608695652174,38.86149969063146,-1.7195605160181557,2767,False
MA_1h_breakout,equity,1h,MA,-0.6616585380441949,,,-0.6588077985801952,0.40217391304347827,46.76204505740089,-1.6699472148066385,2767,False
MCD_1h_breakout,equity,1h,MCD,-0.2939889088676376,,,-0.45000985455145304,0.4673913043478261,55.40441845875585,-1.3282136530210344,2767,False
META_1h_breakout,equity,1h,META,-0.2579282269923201,,,-0.480160515732477,0.42391304347826086,30.61261999873109,-0.5611673989388067,2767,False
MRK_1h_breakout,equity,1h,MRK,-0.04150132747979928,,,-0.3634943338706357,0.4891304347826087,42.90919149643114,-1.3886399172603046,2767,False
MS_1h_breakout,equity,1h,MS,0.11199221550645701,,,-0.3021328439583272,0.43478260869565216,35.92814059152924,-1.6894670585711364,2767,False
MSFT_1h_breakout,equity,1h,MSFT,-0.05410290390613223,,,-0.41291923791496377,0.44565217391304346,42.54737596955654,-2.253271316207329,2767,False
NFLX_1h_breakout,equity,1h,NFLX,-0.06815962833700448,,,-0.330601828689395,0.391304347826087,29.014046822633876,-1.1828588783849865,2767,False
NKE_1h_breakout,equity,1h,NKE,0.29821773208357305,,,-0.3379866359060997,0.5217391304347826,37.94309624252243,-1.5029218641745086,2767,False
NVDA_1h_breakout,equity,1h,NVDA,0.06056705173147673,,,-0.36570442987616214,0.43478260869565216,23.102695673333205,-0.8465286294462796,2767,False
ORCL_1h_breakout,equity,1h,ORCL,0.01619672371276035,,,-0.3740764942892014,0.4782608695652174,38.27724532523066,-1.3367303783106825,2767,False
PEP_1h_breakout,equity,1h,PEP,-0.7437151294137412,,,-0.6589227373350139,0.391304347826087,54.67678274002008,-2.483443373241539,2767,False
PFE_1h_breakout,equity,1h,PFE,0.054147881817994285,,,-0.35432550295196563,0.45652173913043476,38.987029439560246,-1.4127811740370204,2767,False
PG_1h_breakout,equity,1h,PG,-0.6668928694384891,,,-0.5813018988821725,0.41304347826086957,58.49033485464871,-2.1237255519927594,2767,False
QCOM_1h_breakout,equity,1h,QCOM,0.09755879186614506,,,-0.4001350717690404,0.4673913043478261,30.620939669042993,-1.2867877432200592,2767,False
QQQ_1h_breakout,equity,1h,QQQ,-0.24070646980772295,,,-0.3711334448113587,0.4430379746835443,53.31037697536958,-2.2885376444290135,2368,False
SBUX_1h_breakout,equity,1h,SBUX,-0.3649073771851784,,,-0.5219225445474598,0.44565217391304346,42.09364386962302,-1.4202445339908325,2767,False
SLB_1h_breakout,equity,1h,SLB,0.23927445096539313,,,-0.3215555498359145,0.4891304347826087,26.253176875460387,-1.1820648486857914,2767,False
SPY_1h_breakout,equity,1h,SPY,-0.40457468131910673,,,-0.5151960672740237,0.3924050632911392,75.74657023742425,-3.050413741240157,2368,False
T_1h_breakout,equity,1h,T,-0.24684708262999666,,,-0.4215959447138663,0.44565217391304346,44.04293293028235,-1.6266789499093828,2767,False
TXN_1h_breakout,equity,1h,TXN,-0.43816986193376195,,,-0.6225468251047677,0.358695652173913,37.99026503741161,-1.9354980809503335,2767,False
UNH_1h_breakout,equity,1h,UNH,0.05570352627334177,,,-0.47641372699388396,0.4782608695652174,38.115678043584126,-1.6154444718215404,2767,False
V_1h_breakout,equity,1h,V,-0.49995232341936885,,,-0.5370304354457462,0.358695652173913,48.92648748370851,-1.8885394780485627,2767,False
VZ_1h_breakout,equity,1h,VZ,-0.18958213656461442,,,-0.39440960341455544,0.4673913043478261,51.711548292592674,-2.381600782741766,2767,False
WFC_1h_breakout,equity,1h,WFC,0.08234394516027552,,,-0.2779035410804255,0.4782608695652174,34.70329214872467,-1.4522537691051447,2767,False
WMT_1h_breakout,equity,1h,WMT,-0.36998407053470506,,,-0.46329549125476455,0.4891304347826087,52.476747892990964,-2.0980170909598375,2767,False
XOM_1h_breakout,equity,1h,XOM,0.14907373144050493,,,-0.3450575317468326,0.4891304347826087,39.584128183701125,-2.0248973691481447,2767,False
AUDJPY=X_1h_breakout,fx,1h,AUDJPY=X,0.06979050703299745,,,-0.33189818473497346,0.4375,279.7545476763992,-3.7969962931699746,2380,False
AUDNZD=X_1h_breakout,fx,1h,AUDNZD=X,0.05613127747343683,,,-0.2580040313262032,0.5,264.5905063312832,-6.514224287482143,2381,False
AUDUSD=X_1h_breakout,fx,1h,AUDUSD=X,-0.8183103913117933,,,-0.61751206047845,0.375,314.42758266678806,-4.344035836771487,2381,False
CADJPY=X_1h_breakout,fx,1h,CADJPY=X,0.2015217529412706,,,-0.3072119813264875,0.475,327.6726492798521,-4.3777564754850244,2381,False
CHFJPY=X_1h_breakout,fx,1h,CHFJPY=X,-0.4271116383286241,,,-0.49164110920062576,0.45,327.17476126190127,-5.255404666680031,2381,False
EURAUD=X_1h_breakout,fx,1h,EURAUD=X,-0.35391943193391884,,,-0.4535244086440181,0.3625,329.8007918260301,-4.9188981972349985,2381,False
EURCAD=X_1h_breakout,fx,1h,EURCAD=X,-0.5225358457277264,,,-0.505148142552299,0.425,374.1818834859058,-5.94200747517644,2381,False
EURCHF=X_1h_breakout,fx,1h,EURCHF=X,-1.1407642245535379,,,-0.6426525802013794,0.35,308.7462176843197,-5.928705953096374,2381,False
EURGBP=X_1h_breakout,fx,1h,EURGBP=X,-0.7721662428008271,,,-0.5598091812936716,0.3375,377.34314198626606,-6.947942063021099,2380,False
EURJPY=X_1h_breakout,fx,1h,EURJPY=X,-0.40506705595745274,,,-0.449460050565352,0.425,354.5125826325866,-5.457810931213341,2381,False
EURUSD=X_1h_breakout,fx,1h,EURUSD=X,-0.8188571416192644,,,-0.6180910555095969,0.325,426.5871911124349,-5.720627901604088,2380,False
GBPAUD=X_1h_breakout,fx,1h,GBPAUD=X,-0.3139828843498905,,,-0.3359421520163528,0.4,333.11579490922713,-6.072290106335449,2380,False
GBPCHF=X_1h_breakout,fx,1h,GBPCHF=X,-0.5695418437098013,,,-0.5066067464762756,0.4375,346.99138054589616,-4.849852710149989,2380,False
