kind,sym,tf,config,sharpe,max_dd,months_in_profit,ann_turnover,n_obs,placebo_sharpe
equity,FLT,1d,d55_rev,-0.12655812394751406,-0.663070138964239,0.4659090909090909,2.6609474259324104,5327,-0.3335139514420454
equity,FLT,1d,d55_atr3,-0.2200980292268436,-0.6573089178150693,0.3352272727272727,3.8417870978766744,5327,-0.3726025654311283
equity,FLT,1d,d55_atr3_tr,-0.2200980292268436,-0.6573089178150693,0.3352272727272727,3.8417870978766744,5327,0.033883229177423695
equity,FLT,1d,d55_atr3_vol,-0.22189843113719118,-0.6171858363349898,0.3181818181818182,3.346047652624437,5327,-0.35112422780311875
equity,FLT,1d,d55_chan20,-0.22881720065364927,-0.7132992239094806,0.375,3.4748225031682383,5327,-0.13421572431677703
equity,FLT,1d,d20_chan10,-0.20830591178061086,-0.723167025385035,0.42613636363636365,6.1670837347074565,5327,-0.1086193586348406
equity,FLT,1d,boll_atr3,-0.2655402344866024,-0.7395120920690736,0.375,5.32103333111912,5327,-0.28847715055896916
equity,FLT,1d,kelt_atr3,-0.1528281728491867,-0.6222066412588158,0.3522727272727273,4.270222515982766,5327,-0.6562666257890638
equity,FMC,1d,base_d55_tb,-0.04913606365783458,-0.3247906257338714,0.2556818181818182,7.135177275438037,5328,-0.01535156537583262
equity,FMC,1d,d55_rev,0.022855915546594645,-0.6315116346971534,0.45454545454545453,2.808503026197572,5328,-0.48939594040810197
equity,FMC,1d,d55_atr3,0.15932842484678172,-0.49657550896038616,0.3465909090909091,3.199048300267445,5328,0.2500740204599259
equity,FMC,1d,d55_atr3_tr,0.1650889642538082,-0.49657550896038616,0.3465909090909091,3.182057177513233,5328,0.17547297106471815
equity,FMC,1d,d55_atr3_vol,0.3671997924417743,-0.3014978053387616,0.2784090909090909,2.1376700821468977,5328,-0.5085422134960649
equity,FMC,1d,d55_chan20,0.1270864686187462,-0.5244645886016037,0.36363636363636365,3.189533762335487,5328,-0.402141476391891
equity,FMC,1d,d20_chan10,-0.02682773853567837,-0.6041807370762154,0.4090909090909091,6.2762776789844965,5328,-0.3888885952658312
equity,FMC,1d,boll_atr3,0.0044451334811048855,-0.6164392242933973,0.4431818181818182,4.704910403931522,5328,-0.15950777534132096
equity,FMC,1d,kelt_atr3,0.03974551503772934,-0.5329446877837534,0.38636363636363635,4.191717790991276,5328,-0.10116319733797183
equity,FN,1d,base_d55_tb,-0.3701006328838806,-0.46173829529980515,0.22727272727272727,4.1750300320863225,5329,-0.18640750823914862
equity,FN,1d,d55_rev,0.06619374617539141,-0.40610322647219,0.4943181818181818,1.4557935187003064,5329,-0.4641416640394596
equity,FN,1d,d55_atr3,-0.405488280462979,-0.611346299970378,0.2784090909090909,2.4148781956085617,5329,0.07460219249911908
equity,FN,1d,d55_atr3_tr,-0.405488280462979,-0.611346299970378,0.2784090909090909,2.4148781956085617,5329,-0.08378350669628896
equity,FN,1d,d55_atr3_vol,-0.4314787061708001,-0.5908430542842442,0.25,2.1339572723266937,5329,-0.27053713480186403
equity,FN,1d,d55_chan20,-0.2807840858134852,-0.6075382123436778,0.3352272727272727,2.2214123256500797,5329,-0.10353240760955479
equity,FN,1d,d20_chan10,-0.5893693122716069,-0.8126360103939706,0.4034090909090909,4.64755433473965,5329,-0.43535837261693466
equity,FN,1d,boll_atr3,-0.5172075392051907,-0.7669389074695564,0.32954545454545453,3.7117607142084754,5329,-0.4182569347260908
equity,FN,1d,kelt_atr3,-0.47707829618231207,-0.7016228500574402,0.3181818181818182,3.1151038571534766,5329,-0.17953840429159498
equity,FNB,1d,base_d55_tb,-0.039892043850248846,-0.14871205449027058,0.2727272727272727,6.281677854471036,5329,-0.3903190161810288
equity,FNB,1d,d55_rev,-0.16614665242448046,-0.567781561231007,0.4318181818181818,2.7154588133856534,5329,-0.43288501653753786
equity,FNB,1d,d55_atr3,-0.27715294885530756,-0.5267144558447594,0.2840909090909091,3.7417772524845887,5329,-0.2517367330462646
equity,FNB,1d,d55_atr3_tr,-0.27715294885530756,-0.5267144558447594,0.2840909090909091,3.7417772524845887,5329,-0.08704575694396861
equity,FNB,1d,d55_atr3_vol,-0.37322491873644986,-0.5517308970833954,0.2215909090909091,2.6706299661113455,5329,0.17798904431648752
equity,FNB,1d,d55_chan20,-0.12031983664697671,-0.46707800696927526,0.30113636363636365,3.401689398009564,5329,-0.32534020968998045
equity,FNB,1d,d20_chan10,-0.15840165824381178,-0.46212908254946883,0.4375,6.879727849366605,5329,-0.29270638274721156
equity,FNB,1d,boll_atr3,-0.3291265370549084,-0.6550318170343856,0.3977272727272727,6.038779181993156,5329,-0.19718287050362449
equity,FNB,1d,kelt_atr3,-0.24997523760239465,-0.5381764523550684,0.3465909090909091,4.575101455812844,5329,-0.43780519528143563
equity,FND,1d,base_d55_tb,0.22726282608336548,-0.11701929751030171,0.2831858407079646,3.9199308145454563,3388,-0.04627918056464503
equity,FND,1d,d55_rev,-0.09720328404164004,-0.3969325438538053,0.48672566371681414,1.611845896936385,3388,-0.2641772984086753
equity,FND,1d,d55_atr3,0.04736680466951611,-0.1820458453316941,0.35398230088495575,1.96284570392879,3388,0.04275998818950311
equity,FND,1d,d55_atr3_tr,0.04736680466951611,-0.1820458453316941,0.35398230088495575,1.96284570392879,3388,-0.8680838576882937
equity,FND,1d,d55_atr3_vol,-0.020784749132481715,-0.19468807024176182,0.30973451327433627,1.8099302484506536,3388,-0.18630934787260994
equity,FND,1d,d55_chan20,0.11082938816709241,-0.2197989259691846,0.4247787610619469,1.7641442502053821,3388,0.007307353336681969
equity,FND,1d,d20_chan10,0.12564511701903522,-0.3524807110415784,0.40707964601769914,3.792357396187915,3388,0.07225867081680593
equity,FND,1d,boll_atr3,0.13591107385876655,-0.24284146204269974,0.4424778761061947,3.118745659441945,3388,0.41794373817228875
equity,FND,1d,kelt_atr3,-0.03464310257078261,-0.24740120826869683,0.3893805309734513,2.6535530609490054,3388,-0.11146624682237401
equity,FNF,1d,base_d55_tb,0.2287118176461504,-0.2924275850706697,0.2727272727272727,8.037488921321197,5329,-0.33784756151000545
equity,FNF,1d,d55_rev,0.10835463335460795,-0.653867367146147,0.4715909090909091,2.935505766470333,5329,-0.45857237548264357
equity,FNF,1d,d55_atr3,-0.07376209605260603,-0.5592128038120678,0.3068181818181818,4.503073972748349,5329,-0.45617818016374745
equity,FNF,1d,d55_atr3_tr,-0.07376209605260603,-0.5592128038120678,0.3068181818181818,4.503073972748349,5329,-0.457276370403516
equity,FNF,1d,d55_atr3_vol,0.1133400388585174,-0.42002649348284293,0.26136363636363635,3.2071755901236862,5329,-0.5975797062035084
equity,FNF,1d,d55_chan20,0.0979061347705925,-0.5614384624448464,0.3693181818181818,3.873844412750008,5329,-0.19970462224818095
equity,FNF,1d,d20_chan10,-0.06892453616263144,-0.5862502608277051,0.42045454545454547,7.549388161524218,5329,-0.358075693711417
equity,FNF,1d,boll_atr3,-0.19291774379206522,-0.5753595867028101,0.3806818181818182,6.622790014407701,5329,-0.004718051089387149
equity,FNF,1d,kelt_atr3,-0.0017612580754521638,-0.5058520329280543,0.3522727272727273,5.223777138505684,5329,-0.4496789344052021
equity,FORM,1d,base_d55_tb,-0.2425835986618894,-0.31642238774216636,0.2556818181818182,3.8891058178372004,5329,-0.08168595000511332
equity,FORM,1d,d55_rev,-0.1763776124191642,-0.7275925761457094,0.4772727272727273,1.6764526393051165,5329,-0.5768997518794268
equity,FORM,1d,d55_atr3,-0.29786050781456985,-0.5870013363959996,0.32386363636363635,2.1821906966384774,5329,-0.3958441236382632
equity,FORM,1d,d55_atr3_tr,-0.29775577876624704,-0.5870013363959996,0.32386363636363635,2.1821906966384774,5329,-0.5649325635766972
equity,FORM,1d,d55_atr3_vol,-0.07089776903100746,-0.4446793237546106,0.29545454545454547,1.6282618545113532,5329,-0.3381106668244963
equity,FORM,1d,d55_chan20,-0.2077824812318272,-0.6210285005684273,0.3693181818181818,2.037465092987013,5329,-0.36046427869758807
equity,FORM,1d,d20_chan10,-0.12489831704064504,-0.580742329093367,0.42613636363636365,3.6522140514248305,5329,-0.6374414963275272
equity,FORM,1d,boll_atr3,-0.13439887140462614,-0.52486951304662,0.44886363636363635,2.899148680711795,5329,-0.19742519564339794
equity,FORM,1d,kelt_atr3,-0.31575328982845363,-0.658351888165779,0.39204545454545453,2.6382561048793414,5329,-0.12120052484730286
equity,FOSL,1d,base_d55_tb,-0.039209153825920114,-0.27323250009449174,0.2556818181818182,2.7455018350084455,5328,0.05879044030461541
equity,FOSL,1d,d55_rev,0.10724161278045201,-0.3617443657367866,0.5,1.1845140964882943,5328,0.24891299718121868
equity,FOSL,1d,d55_atr3,-0.11268106915823084,-0.4290168025738512,0.3068181818181818,1.7573259586732424,5328,0.1000487550963232
equity,FOSL,1d,d55_atr3_tr,-0.11879635855468171,-0.4362324455749652,0.30113636363636365,1.7568899981299815,5328,-0.12421775022474896
equity,FOSL,1d,d55_atr3_vol,-0.030829154301829566,-0.38296005424874147,0.29545454545454547,1.55443761112375,5328,-0.5382457707295426
equity,FOSL,1d,d55_chan20,-0.21098744586375487,-0.5062837298000424,0.3465909090909091,1.7554027527323275,5328,-0.32726839649773676
equity,FOSL,1d,d20_chan10,0.003982058892834322,-0.47019688665868486,0.42045454545454547,3.2031010113852214,5328,-0.45808704179154547
equity,FOSL,1d,boll_atr3,0.17489612407839267,-0.39024761417783915,0.42045454545454547,2.4395956813261046,5328,-0.2497455988809837
equity,FOSL,1d,kelt_atr3,0.16089608097477331,-0.35822214488802473,0.3806818181818182,1.7123258316158259,5328,-0.21248842211991803
equity,FOUR,1d,base_d55_tb,-0.4208610440295714,-0.22995620879993772,0.29333333333333333,3.595842176334928,2253,-0.6546296332305459
equity,FOUR,1d,d55_rev,-0.015209973538432996,-0.39044099329580184,0.48,1.2243669639885577,2253,-0.2481021371332126
equity,FOUR,1d,d55_atr3,-0.13445491837533527,-0.3228912729464283,0.36,1.7548390813678134,2253,-0.06406382935779822
equity,FOUR,1d,d55_atr3_tr,-0.13445491837533527,-0.3228912729464283,0.36,1.7548390813678134,2253,-0.0643982513778773
equity,FOUR,1d,d55_atr3_vol,-0.1498313515374226,-0.3400990155643915,0.3333333333333333,1.5897441776612773,2253,0.06604218518082154
equity,FOUR,1d,d55_chan20,0.039147173613319416,-0.3771759082940933,0.38666666666666666,1.4922757135122287,2253,-0.34484277994090384
equity,FOUR,1d,d20_chan10,-0.10976883026601111,-0.35492205513365216,0.38666666666666666,2.7701919444975664,2253,0.2972133184433234
equity,FOUR,1d,boll_atr3,0.12843140518937815,-0.24870312132107242,0.4666666666666667,2.0653286487776814,2253,-0.09435054424314948
equity,FOUR,1d,kelt_atr3,-0.010690432615806055,-0.2983675179373152,0.38666666666666666,1.943534565225787,2253,0.09200915909263724
equity,FOX,1d,base_d55_tb,-0.423799890776054,-0.33757938170188495,0.24444444444444444,7.943243326420329,2703,-0.10829460959838313
equity,FOX,1d,d55_rev,-0.2888130915332937,-0.5541312979021005,0.4111111111111111,3.1095157824156887,2703,-0.18208771442040794
equity,FOX,1d,d55_atr3,-0.03908363642460919,-0.34807834474419086,0.34444444444444444,3.656056268873855,2703,-0.00878425636254228
equity,FOX,1d,d55_atr3_tr,-0.03908363642460919,-0.34807834474419086,0.34444444444444444,3.656056268873855,2703,-0.33913263028584384
equity,FOX,1d,d55_atr3_vol,-0.19487696392769774,-0.4142377016698955,0.24444444444444444,3.1832324363458833,2703,-0.6271308337865604
equity,FOX,1d,d55_chan20,-0.016314472316708097,-0.38752249211529877,0.36666666666666664,3.4199309852649744,2703,-0.1788627487336298
equity,FOX,1d,d20_chan10,0.1341200000210206,-0.32473684728553975,0.4222222222222222,5.821763354610644,2703,-0.30474561801284716
equity,FOX,1d,boll_atr3,0.20342445109834922,-0.2740913606794847,0.4444444444444444,4.504484235503038,2703,-0.1039101785728135
equity,FOX,1d,kelt_atr3,-0.039865472038856674,-0.3751416160443516,0.37777777777777777,4.062917428743244,2703,-0.2620807363613156
equity,FOXA,1d,base_d55_tb,-0.6639210302772384,-0.3923112316577244,0.2,7.062930175155567,2703,0.05542509845611777
equity,FOXA,1d,d55_rev,-0.07742219001271877,-0.5517309553637737,0.4444444444444444,2.625887686349722,2703,0.022555896459197092
equity,FOXA,1d,d55_atr3,0.11652475282667046,-0.3146176493578017,0.34444444444444444,3.333586557477358,2703,-0.008733599924231276
equity,FOXA,1d,d55_atr3_tr,0.11652475282667046,-0.3146176493578017,0.34444444444444444,3.333586557477358,2703,-0.03506625221099515
equity,FOXA,1d,d55_atr3_vol,0.14988250432581973,-0.2855389771875494,0.3333333333333333,3.0788934375015695,2703,-0.49273621252805444
equity,FOXA,1d,d55_chan20,0.054073275709152345,-0.37788089720152085,0.4,2.959999766484578,2703,-0.45426623517426584
equity,FOXA,1d,d20_chan10,0.07339986691933338,-0.28430566444538086,0.4222222222222222,5.979164452453421,2703,0.20488728832586933
equity,FOXA,1d,boll_atr3,0.2714483846491502,-0.2727003947736105,0.4666666666666667,4.486749817094028,2703,-0.32869721859363255
equity,FOXA,1d,kelt_atr3,0.1644085682568306,-0.32312008482621746,0.37777777777777777,3.721502571408486,2703,-0.19895288058903177
equity,FOXF,1d,base_d55_tb,0.08144880588876767,-0.2521317279739186,0.267515923566879,4.409093984383806,4746,-0.35842425422850616
equity,FOXF,1d,d55_rev,0.19942141674793046,-0.3934719954002531,0.5095541401273885,1.6342797689685655,4746,-0.6936155725937532
equity,FOXF,1d,d55_atr3,0.07587845466699937,-0.2946438610626172,0.33121019108280253,2.224046166451197,4746,-0.186966001328829
equity,FOXF,1d,d55_atr3_tr,0.06957649711716637,-0.2946438610626172,0.3248407643312102,2.224046166451197,4746,-0.23337689517039603
equity,FOXF,1d,d55_atr3_vol,0.16516750728452503,-0.22255413017250092,0.28662420382165604,1.768475012010508,4746,-0.4947808316435703
equity,FOXF,1d,d55_chan20,0.21234650046421688,-0.35019438701191197,0.36942675159235666,1.9568196125484554,4746,-0.4557130881952405
equity,FOXF,1d,d20_chan10,0.1934323958531998,-0.34174633523022746,0.42038216560509556,4.08586004583343,4746,-0.18520787721587184
equity,FOXF,1d,boll_atr3,0.040300030091835776,-0.4305603406423518,0.4140127388535032,3.5152229846678305,4746,-0.44539540898824576
equity,FOXF,1d,kelt_atr3,0.18873307124300737,-0.271559115205127,0.3885350318471338,2.6168544021272964,4746,-0.37032482177696446
equity,FR,1d,base_d55_tb,0.17494434440591072,-0.10605284805967652,0.3181818181818182,9.804928315417714,5329,0.06040891091458667
equity,FR,1d,d55_rev,-0.2493982103235707,-0.7269098282124138,0.4375,3.5235838220926077,5329,-0.46667068318376426
equity,FR,1d,d55_atr3,-0.017596935323030517,-0.31332785718570366,0.375,4.442020918465668,5329,-0.26073584670444694
equity,FR,1d,d55_atr3_tr,-0.017596935323030517,-0.31332785718570366,0.375,4.442020918465668,5329,-0.5868090152949358
equity,FR,1d,d55_atr3_vol,-0.17168863853898877,-0.45556351994152977,0.2840909090909091,3.386353222603433,5329,-0.36086847165995917
equity,FR,1d,d55_chan20,-0.022298263657791164,-0.38775645304191864,0.375,4.214660497763193,5329,-0.387028298923376
equity,FR,1d,d20_chan10,0.20427080774268958,-0.2565682477684633,0.4602272727272727,8.0215742527071,5329,-0.22400126714416202
equity,FR,1d,boll_atr3,0.03316757332554445,-0.39083847108240377,0.4375,6.312916016034661,5329,-0.2507975263791822
equity,FR,1d,kelt_atr3,0.05711718022338788,-0.3673358037431482,0.39204545454545453,4.906379933660316,5329,-0.6778019185101353
equity,FRC,1d,base_d55_tb,0.359049214566378,-0.13748380004621008,0.13714285714285715,5.3471822008152845,5311,-0.01480021920708434
equity,FRC,1d,d55_rev,0.34103491535158653,-0.9735099337748347,0.22857142857142856,3.410053905697928,5311,-0.5149001927558712
equity,FRC,1d,d55_atr3,0.3033477669083749,-0.7601178392356135,0.14857142857142858,5.007373482085876,5311,0.25972375065246606
equity,FRC,1d,d55_atr3_tr,0.30326505414912985,-0.7603261788678126,0.14285714285714285,5.0069711570187225,5311,-0.1800831895255129
equity,FRC,1d,d55_atr3_vol,0.298717704787027,-0.7448336030019114,0.13142857142857142,4.130788988441988,5311,0.037426612472641965
equity,FRC,1d,d55_chan20,0.29889529644366486,-0.9735099337748347,0.17714285714285713,3.8900515004520013,5311,-0.041715258390987914
equity,FRC,1d,d20_chan10,0.23332414353673792,-0.817988654115063,0.19428571428571428,5.892481377772466,5311,-0.16073818185941965
equity,FRC,1d,boll_atr3,0.26420433436940566,-0.7285627260991601,0.17714285714285713,6.047619416743685,5311,-0.08664055232173676
equity,FRC,1d,kelt_atr3,0.23521598053918158,-0.8184269924303451,0.19428571428571428,7.887261986439638,5311,-0.075450664658694
equity,FRPT,1d,base_d55_tb,0.31174929051489203,-0.11474765074514959,0.2887323943661972,4.328173521672625,4290,0.0763893305819426
equity,FRPT,1d,d55_rev,0.07128104303666846,-0.5046343735333245,0.4647887323943662,1.7003910720695505,4290,-0.08393945750399132
equity,FRPT,1d,d55_atr3,0.19268752064200503,-0.2139582460519066,0.3873239436619718,2.01190587829227,4290,0.07269136789948578
equity,FRPT,1d,d55_atr3_tr,0.19268752064200503,-0.2139582460519066,0.3873239436619718,2.01190587829227,4290,-0.48628480706921784
equity,FRPT,1d,d55_atr3_vol,0.27216789897108645,-0.19126795968417643,0.352112676056338,1.6789062922174822,4290,-0.37582882327532396
equity,FRPT,1d,d55_chan20,0.3125995803174013,-0.2254525994197797,0.43661971830985913,1.9171007827261886,4290,-0.31766955923547135
equity,FRPT,1d,d20_chan10,0.050326207338730375,-0.3748269834244752,0.49295774647887325,3.5514514355853812,4290,-0.08843677214354771
equity,FRPT,1d,boll_atr3,0.24020026566904826,-0.3472597291077135,0.528169014084507,2.727438939773024,4290,-0.4345587039139135
equity,FRPT,1d,kelt_atr3,0.1595360529739218,-0.31053943661136074,0.4154929577464789,2.163468797816798,4290,-0.18896115579226241
equity,FRT,1d,base_d55_tb,-0.03912477422517641,-0.20871755398263192,0.23863636363636365,9.042489662291334,5328,-0.3206480910389467
equity,FRT,1d,d55_rev,-0.1756077597556782,-0.6839519709431773,0.4602272727272727,3.9971685077875554,5328,-0.8552629691999213
equity,FRT,1d,d55_atr3,-0.31697200331620157,-0.6408717957996524,0.2840909090909091,5.4455418813946,5328,-0.042086015642855204
equity,FRT,1d,d55_atr3_tr,-0.31697200331620157,-0.6408717957996524,0.2840909090909091,5.4455418813946,5328,-0.11534277606696547
equity,FRT,1d,d55_atr3_vol,-0.3188693200513108,-0.5940028695459582,0.22727272727272727,4.11006770255283,5328,-0.7362095033324858
equity,FRT,1d,d55_chan20,-0.31440419153733257,-0.6628167824919229,0.32954545454545453,5.281739520793023,5328,-0.4186352173580972
equity,FRT,1d,d20_chan10,-0.12269166569143297,-0.5361837955914946,0.4090909090909091,9.299722711376544,5328,-0.3534713918425741
equity,FRT,1d,boll_atr3,-0.270684589582657,-0.6855781861556187,0.38636363636363635,7.883341347778644,5328,-0.476509319092952
equity,FRT,1d,kelt_atr3,-0.11319771925705131,-0.41620638385749276,0.3465909090909091,5.45192185135856,5328,0.04717100672443631
equity,FRX,1d,base_d55_tb,-1.0694219630217763,-0.8078774115397351,0.13714285714285715,2.2639613914684005,5324,-2.165278538026797
equity,FRX,1d,d55_rev,-0.5131003368218306,-0.8520386895804436,0.4514285714285714,1.0080872434174677,5324,-4.51266724231268
equity,FRX,1d,d55_atr3,-0.8075418997017265,-0.791114282661247,0.2057142857142857,1.6349310137142907,5324,-3.197318527644819
equity,FRX,1d,d55_atr3_tr,-0.8031199555530858,-0.7890737724909304,0.2057142857142857,1.6349310137142907,5324,-3.211026347445995
equity,FRX,1d,d55_atr3_vol,-0.47761233197278097,-0.5346330987489939,0.16,1.125751364187853,5324,-2.5655853562666175
equity,FRX,1d,d55_chan20,-0.3822440488783513,-0.7130173486659668,0.38285714285714284,1.1737145361267625,5324,-4.206993940271458
equity,FRX,1d,d20_chan10,-0.5679124883842174,-0.813426086208845,0.3485714285714286,2.1915816100361423,5324,-3.842631215356026
equity,FRX,1d,boll_atr3,-0.6867758073318442,-0.8058495131297502,0.2857142857142857,2.1848211819925227,5324,-3.805484378331566
equity,FRX,1d,kelt_atr3,-0.8104536947773606,-0.884440110393569,0.3028571428571429,2.679285731315176,5324,-4.067421522137499
equity,FSLR,1d,base_d55_tb,0.08831020401540922,-0.1519905186121282,0.30113636363636365,3.7875036361830454,5328,0.18451764645759738
equity,FSLR,1d,d55_rev,0.017548488420278095,-0.5298612391775127,0.5170454545454546,1.4746783102653305,5328,-0.005321986178373416
equity,FSLR,1d,d55_atr3,0.10107602604892674,-0.2697195872268864,0.3806818181818182,1.8511123374707115,5328,-0.2436903674265376
equity,FSLR,1d,d55_atr3_tr,0.07868143688600068,-0.28265433159917575,0.375,1.8489495486355962,5328,-0.395222941021664
equity,FSLR,1d,d55_atr3_vol,0.045080771768475116,-0.23244116918411872,0.3522727272727273,1.6236790637757055,5328,-0.11325755029370978
equity,FSLR,1d,d55_chan20,0.1297411400931618,-0.29247714833438354,0.42045454545454547,1.7105139643705762,5328,-0.000962893779027409
equity,FSLR,1d,d20_chan10,0.12349802835470546,-0.28247794347040944,0.48295454545454547,3.457502579081975,5328,-0.4711752031369195
equity,FSLR,1d,boll_atr3,0.20176965785268489,-0.2531136505454076,0.5056818181818182,2.5932880118336032,5328,-0.3810366783088797
equity,FSLR,1d,kelt_atr3,0.16348368013090295,-0.24633059628413045,0.4659090909090909,2.2451578674118777,5328,-0.14670829038113822
equity,FSS,1d,base_d55_tb,-0.06359037343116922,-0.29528507770300105,0.23295454545454544,5.503288431492466,5329,-0.07089337346736473
equity,FSS,1d,d55_rev,-0.06294994855851127,-0.6452462135503833,0.4431818181818182,2.1614346446200434,5329,-0.28338431539458464
equity,FSS,1d,d55_atr3,0.03319872144739768,-0.28334721958148223,0.3181818181818182,2.884968670020123,5329,-0.42206058087090725
equity,FSS,1d,d55_atr3_tr,0.03997641877841585,-0.27369638374873473,0.3125,2.8837138031821965,5329,-0.17912055990919268
equity,FSS,1d,d55_atr3_vol,0.06168777596830162,-0.20988839967518869,0.2840909090909091,2.4013372896334597,5329,-1.1263906165441826
equity,FSS,1d,d55_chan20,-0.01619005360568718,-0.39635124181202963,0.3409090909090909,2.7204359974369186,5329,-1.0606487930414368
equity,FSS,1d,d20_chan10,-0.12434447515203932,-0.5180613200859174,0.42613636363636365,5.604514361863216,5329,-0.8787854004785044
equity,FSS,1d,boll_atr3,0.13954277457940273,-0.26125144119604005,0.44886363636363635,4.403908509653865,5329,-0.2785576943107235
equity,FSS,1d,kelt_atr3,0.1831746530467201,-0.24055758053290077,0.4034090909090909,3.3499721887593927,5329,-0.4105130680304849
equity,FTDR,1d,base_d55_tb,-0.21512406954259658,-0.2725248521977095,0.2708333333333333,4.942115265084921,2884,-0.1039271641107368
equity,FTDR,1d,d55_rev,-0.029024152807766188,-0.4946879480501871,0.4791666666666667,1.806547486791119,2884,-0.35962432703159614
equity,FTDR,1d,d55_atr3,-0.2747665160443422,-0.440427596041972,0.3333333333333333,2.70154309056518,2884,0.22988351836934198
equity,FTDR,1d,d55_atr3_tr,-0.2747665160443422,-0.440427596041972,0.3333333333333333,2.70154309056518,2884,-0.5005894399221832
equity,FTDR,1d,d55_atr3_vol,-0.1380878594070153,-0.2881632124938408,0.28125,2.2078407734925287,2884,-0.46120576582100303
equity,FTDR,1d,d55_chan20,-0.37766577700779974,-0.5211211195935432,0.3333333333333333,2.56952946724658,2884,0.02737058612010412
equity,FTDR,1d,d20_chan10,-0.4656919731499596,-0.5337996977924164,0.4375,4.929015435173995,2884,-0.13900606325729312
equity,FTDR,1d,boll_atr3,-0.2683543439977865,-0.4631319935158206,0.4479166666666667,3.730519391963196,2884,-0.2808542074549029
equity,FTDR,1d,kelt_atr3,-0.016172240765126265,-0.3175874969502188,0.3854166666666667,2.7804691125362955,2884,-0.5707581854371954
equity,FTI,1d,base_d55_tb,-0.028708391328994852,-0.25807116334975355,0.2897727272727273,5.443547748907104,5328,-0.22803550764343428
equity,FTI,1d,d55_rev,0.19668857750355073,-0.344573620302024,0.5113636363636364,1.9054377604502661,5328,-0.5599106873498367
equity,FTI,1d,d55_atr3,0.10192242700591508,-0.30237889045340594,0.3977272727272727,2.687194691525014,5328,-0.3996217253392271
equity,FTI,1d,d55_atr3_tr,0.1166662070433857,-0.2811001018129967,0.3977272727272727,2.674576440820204,5328,-0.06962124481604136
equity,FTI,1d,d55_atr3_vol,0.03372238196736135,-0.3549647605374715,0.30113636363636365,2.069958609109204,5328,0.03905026033642784
equity,FTI,1d,d55_chan20,-0.005161347647192202,-0.4135580145952604,0.3977272727272727,2.509571474380536,5328,-0.11475438204563548
equity,FTI,1d,d20_chan10,-0.11491107397807784,-0.5173811782277667,0.4147727272727273,5.136675390507668,5328,-0.28321731266407696
equity,FTI,1d,boll_atr3,-0.11246622276399801,-0.5279698788687947,0.4147727272727273,4.03759806443732,5328,-0.28556607426302383
equity,FTI,1d,kelt_atr3,-0.05968565317205465,-0.5087425563221959,0.4147727272727273,3.688798399961187,5328,-0.35156952694274163
equity,FTNT,1d,base_d55_tb,0.2801942236515955,-0.20422814574863446,0.3181818181818182,5.397547767417425,5328,0.009678957017162194
equity,FTNT,1d,d55_rev,0.07870910013036955,-0.4247791785067029,0.5113636363636364,1.907775059046498,5328,-0.3639582283310715
equity,FTNT,1d,d55_atr3,0.16509328852550262,-0.34349461225117905,0.3977272727272727,2.5175875849507316,5328,-0.02926787729935547
equity,FTNT,1d,d55_atr3_tr,0.17807710282001932,-0.34204942973646246,0.3977272727272727,2.4863925761697985,5328,-0.03158971810191692
equity,FTNT,1d,d55_atr3_vol,-0.014720158632902462,-0.38754837234333017,0.32386363636363635,2.334668917356119,5328,-0.06691339915572211
equity,FTNT,1d,d55_chan20,0.1788251749046779,-0.38990747171952267,0.4034090909090909,2.3230118817894008,5328,-0.19119908633828847
equity,FTNT,1d,d20_chan10,0.012895807276221518,-0.478602083658515,0.44886363636363635,4.644799401032848,5328,-0.4524734191742744
equity,FTNT,1d,boll_atr3,-0.03472983712120837,-0.4849933596447844,0.4318181818181818,3.652231205243487,5328,-0.12060871279971717
equity,FTNT,1d,kelt_atr3,-0.07354713917549557,-0.471253898917682,0.4034090909090909,3.160597575906124,5328,-0.17813128469110037
equity,FTRE,1d,base_d55_tb,0.07259996295247757,-0.10482646879561719,0.358974358974359,2.426643961415671,1143,-0.2185840077596244
equity,FTRE,1d,d55_rev,0.21345291441318345,-0.2368370966453618,0.46153846153846156,0.7921188494828314,1143,0.4176516532909748
equity,FTRE,1d,d55_atr3,0.14213726629471715,-0.14986026339877245,0.38461538461538464,1.3532606424312985,1143,0.2812479446861509
equity,FTRE,1d,d55_atr3_tr,0.14213726629471715,-0.14986026339877245,0.38461538461538464,1.3532606424312985,1143,-0.12100784324024774
equity,FTRE,1d,d55_atr3_vol,0.005089748362571026,-0.16307269021998916,0.358974358974359,1.3520282271510016,1143,0.15528641642997637
equity,FTRE,1d,d55_chan20,0.24841744864094834,-0.149860263398772,0.38461538461538464,1.2680550244663102,1143,-0.12650209659974831
equity,FTRE,1d,d20_chan10,0.2689540959754399,-0.24460461971951186,0.4358974358974359,2.6094192923586825,1143,-0.25514690503640824
equity,FTRE,1d,boll_atr3,0.25613417885135126,-0.22026564169826435,0.4358974358974359,2.052400000121229,1143,-0.3799010435102266
equity,FTRE,1d,kelt_atr3,0.06587035455651485,-0.2882763106730851,0.4358974358974359,1.9817468389994066,1143,-0.2162337601018778
equity,FTV,1d,base_d55_tb,0.0028312390254780235,-0.17359063737184244,0.26229508196721313,7.669936527576616,3683,-0.004579648645066316
