signal,lookback_d,skip_d,top_frac,weighting,rebal_d,sharpe,sortino,mc_p5,max_dd,months_in_profit,ann_turnover,cost_drag,n_obs
raw,20,0,0.3,equal,10,-0.5162184290830076,-0.6846700170713698,,-0.6039659619156232,0.4375,49.0554578279789,0.03504285714285714,10801
raw,20,0,0.3,equal,21,-0.25519050214467,-0.3432564393954558,,-0.5834007633659347,0.55,33.401907230811965,0.023860714285714284,10801
raw,20,0,0.3,volinv,5,-0.9150945679641355,-1.1788733545705774,,-0.7322013137005199,0.375,89.39323930043955,0.06385822603730473,10801
raw,20,0,0.3,volinv,10,-0.5310796284405472,-0.7060558489749774,,-0.5936335072269692,0.4375,57.06370805056594,0.0407635655194552,10801
raw,20,0,0.3,volinv,21,-0.33142431574022974,-0.44519752193272494,,-0.5628103024324314,0.525,35.71290219377783,0.02551157781712925,10801
raw,20,2,0.1,equal,5,-0.3971331693577808,-0.5116038177919856,,-0.5565411099552539,0.5,102.65716137394685,0.07333333333333333,10801
raw,20,2,0.1,equal,10,-0.3108011572785825,-0.41662791389019577,,-0.5064644643667885,0.45,67.33376539209333,0.04809999999999999,10801
raw,20,2,0.1,equal,21,-0.4111563534015593,-0.5364816218568319,,-0.4881528497074876,0.45,40.73622812702528,0.0291,10801
raw,20,2,0.1,volinv,5,-0.3411087128651164,-0.4380332181764597,,-0.5248187514582121,0.45,111.8570285608684,0.07990527549510182,10801
raw,20,2,0.1,volinv,10,-0.22727527743635462,-0.30163245973796193,,-0.4630787955736252,0.4625,71.0770066711194,0.050773991339600574,10801
raw,20,2,0.1,volinv,21,-0.3920935876552058,-0.5115039198676321,,-0.45966057295072427,0.4625,41.62290359537637,0.029733398262808207,10801
raw,20,2,0.2,equal,5,-0.5021144626613294,-0.6432104636242729,,-0.5787577028153259,0.4625,78.7847051198963,0.05628,10801
raw,20,2,0.2,equal,10,-0.27500885928479124,-0.3706823927241511,,-0.48446428296935184,0.4875,54.46429034348672,0.038906666666666666,10801
raw,20,2,0.2,equal,21,-0.5328307075751489,-0.6995148276764205,,-0.5104277765443215,0.45,35.2953985742061,0.025213333333333334,10801
raw,20,2,0.2,volinv,5,-0.47955167632104434,-0.6159499649748126,,-0.5682559009508749,0.3875,95.18198706861243,0.06799342872540232,10801
raw,20,2,0.2,volinv,10,-0.1988110662683409,-0.2673382844872381,,-0.46180960417978156,0.475,61.60986251276228,0.044011119378329716,10801
raw,20,2,0.2,volinv,21,-0.5912207514688335,-0.7765747798927732,,-0.5352482035761427,0.4375,37.322652430629155,0.02666150587984295,10801
raw,20,2,0.3,equal,5,-0.5201227834571027,-0.6677522860696351,,-0.5927049534023929,0.4375,69.93852421072123,0.04996071428571428,10801
raw,20,2,0.3,equal,10,-0.2374845278148602,-0.32060781929300386,,-0.4680707654581997,0.5,47.670586056846595,0.03405357142857143,10801
raw,20,2,0.3,equal,21,-0.5885477679222841,-0.7714251568319707,,-0.5540442311891043,0.5,32.616979909267656,0.0233,10801
raw,20,2,0.3,volinv,5,-0.48254747631909245,-0.6217541040494333,,-0.5705204686504608,0.4125,87.94557197099189,0.06282408219964838,10801
raw,20,2,0.3,volinv,10,-0.16688781626720847,-0.22506069276242566,,-0.4353254643354084,0.475,55.492094053602344,0.03964088015032797,10801
raw,20,2,0.3,volinv,21,-0.6190028044151761,-0.8121990806984242,,-0.5464662646126759,0.475,35.02898841046272,0.025023022739511104,10801
raw,30,0,0.1,equal,5,-0.47925997925102026,-0.6360389206670887,,-0.6182986367475516,0.375,84.41218405703177,0.06029999999999999,10801
raw,30,0,0.1,equal,10,-0.1506190625441693,-0.20465973239647492,,-0.3851053919727718,0.475,55.94815294880103,0.039966666666666664,10801
raw,30,0,0.1,equal,21,-0.5517059734748718,-0.7030374647482381,,-0.5862739044029892,0.475,38.07647440051847,0.0272,10801
raw,30,0,0.1,volinv,5,-0.48208446723459214,-0.6372159279533125,,-0.6160288374176885,0.4125,96.91033446736526,0.06922807689034474,10801
raw,30,0,0.1,volinv,10,-0.08541285200965414,-0.11558673944833255,,-0.3464196221492276,0.4625,60.71799019738503,0.043374008738224584,10801
raw,30,0,0.1,volinv,21,-0.5083997476753094,-0.6457238769464801,,-0.5676810991993536,0.4375,39.27950440495551,0.028059386711502942,10801
raw,30,0,0.2,equal,5,-0.45996841954906853,-0.6085047674627605,,-0.5852298394632697,0.4125,65.83123784834737,0.04702666666666666,10801
raw,30,0,0.2,equal,10,-0.19119605622296726,-0.2566875541900711,,-0.39925162271776204,0.475,44.91717433570966,0.032086666666666666,10801
raw,30,0,0.2,equal,21,-0.45027646974279284,-0.5754918798852364,,-0.5659036999672822,0.4625,31.683732987686323,0.022633333333333335,10801
raw,30,0,0.2,volinv,5,-0.4424844428170377,-0.5829538857292587,,-0.5762980083746465,0.4,82.92101354505651,0.0592347795833436,10801
