signal,lookback_d,skip_d,top_frac,weighting,rebal_d,sharpe,sortino,mc_p5,max_dd,months_in_profit,ann_turnover,cost_drag,n_obs
raw,5,0,0.1,equal,5,0.6623178924704262,0.8529981146971775,-0.031488676979578974,-0.3045930894995311,0.6075949367088608,235.7900244846939,1.2890434653292646,14424
raw,5,0,0.1,equal,10,0.6831766741787961,0.91810315213065,-0.025382463887097275,-0.3002674000450736,0.569620253164557,120.23390705150884,0.6534020770209719,14424
raw,5,0,0.1,equal,21,0.0876048310004003,0.12017529449784209,,-0.4572797861594037,0.5063291139240507,58.77601312371793,0.32109540014764365,14424
raw,5,0,0.1,volinv,5,0.6998584242954984,0.8977884833354066,0.10621860088022905,-0.29402503237032607,0.5949367088607594,244.45583089792763,1.3148915739708071,14424
raw,5,0,0.1,volinv,10,0.5867281016995576,0.7791137924206776,,-0.3107713013664878,0.5569620253164557,123.90078968619964,0.6645173901571223,14424
raw,5,0,0.1,volinv,21,-0.09446321685813307,-0.12850467057090054,,-0.45873758408971355,0.4936708860759494,59.73287711488645,0.3232489594698409,14424
raw,5,0,0.2,equal,5,0.879646283080077,1.2193150091496714,0.246201394873065,-0.29482499918517635,0.5443037974683544,222.32417351690154,1.12396101408121,14424
raw,5,0,0.2,equal,10,0.5252668809226719,0.741233138462038,,-0.28838275421334536,0.569620253164557,114.26449748341427,0.5782427338760503,14424
raw,5,0,0.2,equal,21,-0.060731797227937076,-0.08063794739392156,,-0.3909783451462303,0.46835443037974683,56.58192141211981,0.2849502486468923,14424
raw,5,0,0.2,volinv,5,0.6901903946949481,0.9447452045993855,0.0845580863572225,-0.32377378010961955,0.5569620253164557,233.52721539628382,1.160023716328494,14424
raw,5,0,0.2,volinv,10,0.47329617080775505,0.6647474641983482,,-0.2771084855010778,0.5189873417721519,118.59275082900538,0.5902645471421821,14424
raw,5,0,0.2,volinv,21,-0.11426447093751887,-0.15106245035925206,,-0.3801368985641884,0.45569620253164556,58.22623219407046,0.28918913953344455,14424
raw,5,0,0.3,equal,5,0.6536307954613448,0.9048366433726436,0.026838266476824316,-0.334728138845228,0.5443037974683544,202.79192574496682,0.9898780267058946,14424
raw,5,0,0.3,equal,10,0.3948554867178118,0.5527920708409059,,-0.3210497111125332,0.5569620253164557,103.00428614855602,0.5048547058487509,14424
raw,5,0,0.3,equal,21,-0.30274331649396286,-0.41998311633692403,,-0.44938151796056236,0.4810126582278481,52.004724331349074,0.25322498426210643,14424
raw,5,0,0.3,volinv,5,0.4572856805590177,0.6282257210941471,,-0.36144900618725395,0.5569620253164557,214.95408733623398,1.0306400595712766,14424
raw,5,0,0.3,volinv,10,0.3535685168658649,0.4926385256967265,,-0.31683406822950155,0.5316455696202531,107.95406222560044,0.5199770718533543,14424
raw,5,0,0.3,volinv,21,-0.35464942368437613,-0.4854599808229211,,-0.4197380139233797,0.4430379746835443,53.900340654948856,0.2584650741107145,14424
raw,5,2,0.1,equal,5,0.4747116438726105,0.6405984094261007,,-0.2756791237327486,0.5949367088607594,234.99021839633076,1.279259689981834,14424
raw,5,2,0.1,equal,10,0.8152797211135149,1.0719672134405853,0.1077837189912799,-0.19904302715171507,0.620253164556962,120.63325292466062,0.6546963709631278,14424
raw,5,2,0.1,equal,21,0.30170530444918203,0.43382154235674997,,-0.22724621994048533,0.5063291139240507,58.99123410859366,0.32160890983565293,14424
raw,5,2,0.1,volinv,5,0.4241428346573632,0.5636879321864817,,-0.3018444251685203,0.5569620253164557,244.91030583545663,1.3139297399351157,14424
raw,5,2,0.1,volinv,10,0.767348589092553,0.9957581088765307,0.07825975428881524,-0.19772995650270808,0.5949367088607594,124.2204950141384,0.6641950860791144,14424
raw,5,2,0.1,volinv,21,0.2961103630675215,0.41190668309751544,,-0.22881099737238697,0.5189873417721519,60.026252233945584,0.32280830201109606,14424
raw,5,2,0.2,equal,5,0.23157807012214585,0.32214346041110226,,-0.37319695511822015,0.4810126582278481,223.16564905571784,1.124075981667679,14424
raw,5,2,0.2,equal,10,0.8491155242952267,1.162344010319124,0.2759892575163275,-0.17986847545883644,0.6075949367088608,113.77770736494992,0.5731196507385343,14424
raw,5,2,0.2,equal,21,0.16114067469744334,0.24113854837098123,,-0.3376077461380862,0.4936708860759494,56.473833499477706,0.2841641993893376,14424
raw,5,2,0.2,volinv,5,0.0478784537198819,0.06536099699918595,,-0.4117329130024867,0.4810126582278481,234.5939201695392,1.163613649013798,14424
raw,5,2,0.2,volinv,10,0.8563940510856732,1.1877189377318775,0.2829695816741568,-0.21109861470946178,0.6075949367088608,118.26157119013561,0.5854708194686912,14424
raw,5,2,0.2,volinv,21,-0.03244167148989729,-0.04652671528671478,,-0.3853290512277411,0.46835443037974683,58.10342598650149,0.28811167884987554,14424
raw,5,2,0.3,equal,5,0.06704620510995318,0.09356162535136561,,-0.4458803192839669,0.4936708860759494,202.63733475028343,0.9862788607709563,14424
raw,5,2,0.3,equal,10,0.8074717967574286,1.1160643548468498,0.12273203644584461,-0.17036920832509794,0.620253164556962,103.237899564709,0.5034341823068539,14424
raw,5,2,0.3,equal,21,-0.015054867656602177,-0.021399105713866967,,-0.4720679028470234,0.5316455696202531,51.61435580303833,0.25151267082964834,14424
raw,5,2,0.3,volinv,5,-0.040682870536084464,-0.05563614246420265,,-0.46426115821727865,0.5189873417721519,215.42923340259438,1.0312346292129628,14424
raw,5,2,0.3,volinv,10,0.9369098353905855,1.3020190431084244,0.32253513654575544,-0.19919177398852572,0.620253164556962,108.41881917363314,0.5194758310564176,14424
raw,5,2,0.3,volinv,21,0.020631342014078572,0.028443332476469907,,-0.5090475765766732,0.5822784810126582,53.247281008984835,0.2553177128957955,14424
