signal,lookback_d,skip_d,top_frac,weighting,rebal_d,sharpe,sortino,mc_p5,max_dd,months_in_profit,ann_turnover,cost_drag,n_obs
raw,5,0,0.1,equal,5,-0.1529790908984374,-0.2016623041934452,,-0.3727311403586834,0.4875,174.20809986523867,0.12183333333333332,42297
raw,5,0,0.1,equal,10,-0.12357842759482691,-0.1644473813611397,,-0.3438253510253676,0.4875,88.0334775515994,0.061566666666666665,42297
raw,5,0,0.1,equal,21,0.16544161848086428,0.2173868426180517,,-0.35826114008811616,0.4875,39.41726363571884,0.027566666666666663,42297
raw,5,0,0.1,volinv,5,-0.1354427749414895,-0.1766739339909291,,-0.3560664076205077,0.5,178.56743266610664,0.12488205521624193,42297
raw,5,0,0.1,volinv,10,-0.09511421499868268,-0.12636066777336422,,-0.3301216914230437,0.4625,90.95444765032333,0.06360946217370578,42297
raw,5,0,0.1,volinv,21,0.11295446953344165,0.1480583852604212,,-0.38639857699036706,0.475,40.4610690658088,0.02829665737891062,42297
raw,5,0,0.2,equal,5,-0.10453677983400819,-0.13920482918603125,,-0.375814486964135,0.5,152.55481949074402,0.10669000000000001,42297
raw,5,0,0.2,equal,10,-0.15679148679955796,-0.20739472208668336,,-0.36369010045295447,0.4375,77.67155117384213,0.05432,42297
raw,5,0,0.2,equal,21,0.3717374225543806,0.4899650199456393,,-0.21776561369938552,0.5125,34.26966451521384,0.023966666666666664,42297
raw,5,0,0.2,volinv,5,-0.09404146515819435,-0.12482519561073803,,-0.39055637830787127,0.4875,161.3160294511196,0.1128171973825067,42297
raw,5,0,0.2,volinv,10,-0.23045312023975129,-0.3007064135665686,,-0.39980868634458655,0.4125,82.45581152597353,0.05766589715797127,42297
raw,5,0,0.2,volinv,21,0.42989500920742024,0.5624811243960578,,-0.19922372092549556,0.5125,36.523386928784426,0.02554281906294303,42297
raw,5,0,0.3,equal,5,-0.13083153927632152,-0.1737785307905304,,-0.40915591560858233,0.4875,137.9280800056742,0.09646071428571429,42297
raw,5,0,0.3,equal,10,-0.07431939782507141,-0.09868938922679417,,-0.3165472493983609,0.4375,71.30037591318533,0.049864285714285715,42297
raw,5,0,0.3,equal,21,0.4228600028732084,0.5573461020834878,,-0.20207352443025772,0.525,30.094049223349174,0.02104642857142857,42297
raw,5,0,0.3,volinv,5,-0.08145599329527017,-0.108236027852891,,-0.40579347941030597,0.475,148.75777236068558,0.10403451550165206,42297
raw,5,0,0.3,volinv,10,-0.09324260935126255,-0.1225515097094833,,-0.3232581476828753,0.4375,77.13394359142443,0.05394402136386374,42297
raw,5,0,0.3,volinv,21,0.4965006522734286,0.6521144933789114,,-0.1854068691713665,0.5625,32.867366453871945,0.02298596228338991,42297
raw,5,2,0.1,equal,5,-0.40896190981520814,-0.5409482282156041,,-0.518851838555606,0.425,174.16043691041915,0.12179999999999998,42297
