sharpe,max_dd,months_in_profit,skew,placebo,start,n,class,cell
1.3627125718991717,-0.3165395391978151,0.6615384615384615,-7.676338234470014,-0.8923065527781185,2021-03-28,1952,crypto,BTC (DVOL)
0.13021886378857514,-0.5824462280535683,0.5692307692307692,-6.924924102145842,-0.9984895377550047,2021-03-28,1952,crypto,ETH (DVOL)
3.078674801965537,-0.589857446287791,0.8455598455598455,-11.362982917607122,-0.9941716273735114,2005-02-17,5398,equity,SPX (VIX->SPY)
2.360862002220626,-0.5455816373536004,0.7941176470588235,-5.611611829802193,-1.010348278760947,2009-09-16,4246,equity,NDX (VXN->QQQ)
1.5994958407265696,-0.4098247634156864,0.7165775401069518,-7.427725704893109,-0.7328875526798523,2009-09-25,4034,fx,"EURUSD (EVZ, ->2025-03)"
