w_vrp,sharpe,max_dd,months_in_profit
0.0,1.7654147370404514,-0.10006144668694994,0.6923076923076923
0.05,1.818863905479779,-0.09587892394840292,0.7076923076923077
0.1,1.8419611827651379,-0.09815603283456453,0.6923076923076923
0.15,1.8271930954970768,-0.10090158619262402,0.6923076923076923
0.2,1.7732063538801408,-0.10384483950772905,0.6615384615384615
0.3,1.5756794918162662,-0.136070986419205,0.676923076923077
0.4,1.3315823925773986,-0.17591663593652362,0.6461538461538462
