date,underlying,T_days,iv_full,iv_trunc,var_full,var_trunc,wing_var,wing_frac
2013-01-15,QQQ,32,0.15474127178257666,0.14816706465548837,0.023944861192889254,0.021953479048623676,0.0019913821442655785,0.08316532420981192
2013-01-15,IWM,32,0.16744687890164284,0.16623143571657858,0.028038457253901444,0.027632890220394994,0.0004055670335064501,0.014464670072031763
2013-01-15,GLD,32,0.1345071305328706,0.13406830775441556,0.01809216816418669,0.01797431114413268,0.00011785702005400953,0.0065142562784324875
2013-01-15,TLT,32,0.11818368913027309,0.10493013176108279,0.013967384376441029,0.011010332551398196,0.002957051825042833,0.21171120843717392
2013-01-16,SPY,31,0.13244077903241613,0.13180658053519495,0.01754055995071328,0.01737297467238083,0.0001675852783324487,0.009554157837796616
2013-01-16,QQQ,31,0.14664137655453593,0.1418392507852886,0.0215036933178092,0.020118373063331994,0.0013853202544772056,0.06442243357934674
2013-01-16,IWM,31,0.16170336155076867,0.1607114809685439,0.026147977136818608,0.025828180115102652,0.00031979702171595556,0.01223027770150731
2013-01-16,GLD,31,0.1407522631892499,0.14031942512281315,0.019811199592895873,0.019689541066796767,0.00012165852609910544,0.006140896492846963
2013-01-16,TLT,31,0.12214606222202828,0.10673016431982345,0.014919660516347607,0.011391327975736516,0.003528332540611091,0.23648879522057925
2013-01-17,SPY,30,0.13274635803249554,0.13209245864407473,0.01762159557089149,0.017448417630636592,0.0001731779402548983,0.009827597027647428
2013-01-17,QQQ,30,0.1415692358376946,0.1376258463465188,0.020041848535668788,0.018940873582595604,0.001100974953073184,0.05493380269358696
2013-01-17,IWM,30,0.15782563879721906,0.15757534638208856,0.02490893226175026,0.024829989787435187,7.894247431507184e-05,0.0031692436064910978
2013-01-17,GLD,30,0.1447110826274803,0.14371381762626692,0.020941297435217433,0.02065366137671591,0.0002876360585015239,0.013735350419014638
2013-01-17,TLT,30,0.12429236440578971,0.08833434215040131,0.015448591849581621,0.007802956003144167,0.007645635846437454,0.4949082687199425
2013-01-18,SPY,29,0.11881596768143284,0.11845489263395007,0.014117234176075293,0.014031561588920636,8.567258715465667e-05,0.006068652406421606
2013-01-18,QQQ,29,0.13443507609134683,0.12900197054334736,0.018072789683686214,0.01664150840406666,0.0014312812796195527,0.07919537075737285
2013-01-18,IWM,29,0.1415922637345916,0.14069788787046794,0.020048369149486146,0.019795895651210774,0.00025247349827537194,0.012593218749757659
2013-01-18,GLD,29,0.13264360154102367,0.1321018603478665,0.017594325029773854,0.017450901507367222,0.000143423522406632,0.00815169221688952
2013-01-18,TLT,29,0.12132765805988315,0.10819098737711987,0.014720400610295928,0.01170528974963611,0.0030151108606598174,0.20482532646230772
2013-01-22,SPY,31,0.11265588838025367,0.11006824411759394,0.012691349186744175,0.012115018363130255,0.00057633082361392,0.045411312472269254
2013-01-22,QQQ,31,0.1296419742828069,0.1268949848310712,0.016807041495943965,0.016102337175277787,0.0007047043206661781,0.04192911172595391
2013-01-22,IWM,31,0.13672667231801267,0.13270894312304599,0.018694182923157214,0.017611663584835856,0.0010825193383213576,0.057906747931753606
2013-01-22,GLD,31,0.11511146990692818,0.1136229956182816,0.013250650504133632,0.01291018513327204,0.0003404653708615913,0.025694238237992977
2013-01-22,TLT,25,0.12193503501488427,0.08734018384180194,0.014868152764081053,0.00762830771351976,0.007239845050561293,0.4869364180903183
2013-01-23,SPY,30,0.11163243580362164,0.10919900685363922,0.012461800723449707,0.011924423097821144,0.0005373776256285632,0.043121988350958394
2013-01-23,QQQ,30,0.13148404654970483,0.12850966491131885,0.01728805449708495,0.016514733975619453,0.0007733205214654967,0.044731494894112656
2013-01-23,IWM,30,0.14124987285206375,0.13802615470884516,0.019951526580724174,0.019051219383710058,0.0009003071970141163,0.045124727342113896
2013-01-23,GLD,30,0.1124100606661811,0.11066580515266945,0.012636021738974516,0.0122469204300886,0.0003891013088859162,0.03079302306720263
2013-01-23,TLT,24,0.11952817503832726,0.08368941352065867,0.014286984627993,0.007003917935431807,0.007283066692561194,0.5097693377713322
2013-01-24,SPY,29,0.11252886473570946,0.11009202486867767,0.012662745398707594,0.012120253939685542,0.0005424914590220521,0.04284153569710252
2013-01-24,QQQ,29,0.12884474937651777,0.12398588376788007,0.016600969441897675,0.015372499373702267,0.0012284700681954083,0.07399989937304412
2013-01-24,IWM,29,0.14300751487564023,0.14050912146767947,0.02045114931090646,0.0197428132156191,0.0007083360952873582,0.03463551532087282
2013-01-24,GLD,29,0.11722366812971484,0.1145114750605515,0.013741388369785524,0.013112877920543307,0.0006285104492422169,0.045738496891928444
2013-01-24,TLT,23,0.1186624709862499,0.07680977440450595,0.014080782020562599,0.005899741444071098,0.008181040576491501,0.5810075437958259
2013-01-25,SPY,28,0.11387069118120717,0.11143723940428714,0.012966534310085853,0.012418258326048405,0.0005482759840374479,0.04228392652391151
2013-01-25,QQQ,28,0.1276037444936045,0.12296518896218153,0.016282715608789106,0.015120437696505012,0.0011622779122840935,0.07138108533055246
2013-01-25,IWM,28,0.1455863733827239,0.14274266189046847,0.021195392114733896,0.020375467523576603,0.0008199245911572929,0.03868409636957485
2013-01-25,GLD,28,0.125237165254764,0.12144078443797217,0.01568434756104907,0.014747864124910023,0.0009364834361390469,0.059708153781591465
2013-01-25,TLT,22,0.1323360131962931,0.07297620938966609,0.017512820388689457,0.005325527136884389,0.012187293251805068,0.6959069402479656
2013-01-28,SPY,32,0.12629587312679263,0.1186465444111893,0.015950647568858903,0.014077002500716314,0.001873645068142589,0.11746514115204842
2013-01-28,QQQ,32,0.13520726616254003,0.12751871476341384,0.018281004823147942,0.0162610226149129,0.002019982208235044,0.11049623517834661
2013-01-28,IWM,32,0.15659820160572083,0.1509130987746759,0.024522996746145987,0.022774763381775084,0.0017482333643709033,0.07128954843765797
2013-01-28,GLD,32,0.13571512657767115,0.12659196648686585,0.0184185955819933,0.01602552597901177,0.0023930696029815304,0.12992682272263384
2013-01-28,TLT,19,0.1410691617007697,0.073241207620111,0.019900508382957906,0.005364274493652207,0.014536233889305698,0.7304453539364861
2013-01-29,SPY,31,0.12259211895401956,0.11607871306920023,0.015028827629636482,0.013474267627801715,0.0015545600018347667,0.103438540925788
2013-01-29,QQQ,31,0.12974069700950827,0.12360236100554477,0.016832648460513026,0.015277543646145014,0.0015551048143680121,0.0923862230008584
2013-01-29,IWM,31,0.1553470060856477,0.15008828134865165,0.024132692299774265,0.022526492198192017,0.0016062001015822482,0.06655702072649691
2013-01-29,GLD,31,0.12739652569459073,0.12003519392878528,0.016229874759052517,0.014408447781521092,0.0018214269775314249,0.11222680424662487
2013-01-29,TLT,18,0.14797625794205832,0.059789653085066105,0.02189697291453458,0.003574802616032555,0.018322170298502027,0.8367444381474436
2013-01-30,SPY,30,0.1318057001188155,0.12396770064091554,0.017372742583811124,0.015367990802195653,0.002004751781615471,0.11539639017523974
2013-01-30,QQQ,30,0.13299273264612152,0.1270693856248761,0.017687066936682757,0.016146628763083468,0.0015404381735992893,0.08709404329806882
2013-01-30,IWM,30,0.16087565025120915,0.15425310806368875,0.025880974843749367,0.023794021347308035,0.0020869534964413315,0.08063658764945483
2013-01-30,GLD,30,0.12618671417734417,0.12040157198220525,0.015923086834874756,0.014496538535786153,0.0014265482990886025,0.08958993402988769
2013-01-30,TLT,17,0.1413049459891342,0.05432887099864522,0.01996708776099214,0.002951626223987434,0.017015461537004704,0.8521754269166004
2013-01-31,SPY,29,0.1322330645044798,0.12385543363211222,0.017485583348245914,0.015340168440198556,0.002145414908047358,0.12269621580926995
2013-01-31,QQQ,29,0.13739977367953427,0.13030479304790074,0.018878697807187237,0.01697933909125624,0.0018993587159309953,0.1006085660848863
2013-01-31,IWM,29,0.16230939794125726,0.15663125284250276,0.02634434066005341,0.024533349367012028,0.0018109912930413807,0.06874308666177524
2013-01-31,GLD,29,0.13044712011738424,0.12327652586020449,0.01701645114691927,0.015197101828161667,0.0018193493187576033,0.10691708294810848
2013-01-31,TLT,16,0.14235433779168188,0.053340607847392425,0.020264757488108267,0.002845220445529302,0.017419537042578963,0.8595976069687026
2013-02-01,SPY,28,0.11816993844980032,0.11120836851767159,0.013964134353229598,0.012367301228362248,0.0015968331248673497,0.11435246070215854
2013-02-01,QQQ,28,0.12470280592402175,0.12103120417733455,0.015550789805324235,0.014648552384615645,0.0009022374207085897,0.058018752230814936
2013-02-01,IWM,28,0.14963673157220475,0.14382226434714337,0.02239115143561206,0.020684843721939586,0.0017063077136724725,0.07620455422219473
2013-02-01,GLD,28,0.1272563222637872,0.12065859612236449,0.01619417155610486,0.014558496818219871,0.0016356747378849894,0.10100391565065114
2013-02-01,TLT,43,0.14611596322530224,0.09335797310339197,0.021349874709257876,0.008715711141973658,0.012634163567284218,0.59176757425212
2013-02-04,SPY,25,0.13254122962694703,0.12468911325572467,0.017567177551023105,0.015547374964498935,0.0020198025865241706,0.11497593057608381
2013-02-04,IWM,25,0.16389483704859603,0.15827791832820345,0.026861517611185846,0.025051899430309447,0.0018096181808763996,0.06736842672369438
2013-02-04,GLD,25,0.1324360959689697,0.1264998823153526,0.017539319515502153,0.01600222022579806,0.0015370992897040942,0.08763733897119137
2013-02-04,TLT,40,0.14165267547551313,0.09475283983089612,0.02006548046937104,0.008978100656019453,0.011087379813351585,0.5525598965983357
2013-02-05,SPY,24,0.1227886361213982,0.11592752342386782,0.015077049160553135,0.013439190687191424,0.0016378584733617117,0.10863256171154005
2013-02-05,QQQ,24,0.1315975115341353,0.12650927229557707,0.01731790504197687,0.01600459597675646,0.001313309065220411,0.0758353312388006
2013-02-05,IWM,24,0.1579877257694185,0.15116595331885735,0.02496012149379298,0.02285114544279896,0.00210897605099402,0.08449382153522268
2013-02-05,GLD,24,0.12704527277529587,0.12122911370021457,0.016140501334549334,0.01469649800853955,0.0014440033260097844,0.08946458948699706
2013-02-05,TLT,39,0.14273033874265986,0.0962256100540581,0.020371949597594433,0.009259368030275645,0.011112581567318787,0.5454844424232714
2013-02-06,SPY,23,0.11878586888165939,0.11258842729626296,0.014110082645970775,0.012676153961045891,0.0014339286849248834,0.10162440014724868
2013-02-06,IWM,23,0.152490676515927,0.1465631720838766,0.02325340642428509,0.02148076341128802,0.0017726430129970695,0.07623154133433885
2013-02-06,GLD,23,0.12854035936878944,0.12300286183138888,0.016522623986657534,0.015129704018711743,0.0013929199679457906,0.08430379878345057
2013-02-06,TLT,38,0.13920771691326264,0.09316433588777201,0.01937878844820307,0.008679593481409602,0.010699194966793467,0.5521085590768997
2013-02-07,SPY,29,0.12445803268877237,0.12069164715363168,0.01548980190075953,0.014566473692656729,0.0009233282081028017,0.05960878092685788
2013-02-07,QQQ,29,0.1376109526538901,0.1326166073849955,0.018936774290311178,0.017587164554306044,0.0013496097360051335,0.07126925184378675
2013-02-07,IWM,29,0.15874198928136,0.15303460652915762,0.02519901916100341,0.023419590795534094,0.0017794283654693176,0.07061498521430791
2013-02-07,GLD,29,0.12724730418422958,0.12069894997350418,0.01619187642215385,0.014568236524706466,0.0016236398974473851,0.100274968454299
2013-02-07,TLT,37,0.13607873070408993,0.08890287099434756,0.018517420950036226,0.007903720471037604,0.010613700478998622,0.5731737971306343
2013-02-08,SPY,28,0.11964049217834644,0.11504510392978307,0.014313847368676975,0.013235375938214588,0.0010784714304623872,0.07534462277573314
2013-02-08,QQQ,28,0.12921406037109034,0.12563913550639802,0.016696273397583783,0.01578519237079504,0.0009110810267887424,0.05456792693156249
2013-02-08,IWM,28,0.15217050069346635,0.14573977326144444,0.023155861281300247,0.021240081510297236,0.0019157797710030108,0.08273411849077358
2013-02-08,GLD,28,0.12621502346438734,0.11930710982779152,0.01593023214811585,0.01423418645546071,0.0016960456926551383,0.10646710461502838
2013-02-08,TLT,36,0.12711855230229632,0.07254777089106679,0.01615912633943165,0.005263179061262717,0.010895947278168932,0.6742906175305122
2013-02-11,SPY,33,0.13345671636508483,0.132558513658358,0.0178106951429507,0.017571759543313085,0.00023893559963761649,0.013415287708867718
2013-02-11,QQQ,33,0.1386144517909089,0.13783484838964946,0.019213966245294204,0.01899844543059765,0.00021552081469655357,0.011216883174723904
2013-02-11,IWM,33,0.16021637242568573,0.1570613648289416,0.025669285993246034,0.02466827232192989,0.0010010136713161435,0.038996552984743124
2013-02-11,GLD,33,0.14091498595224788,0.13991012802475625,0.019857033265922218,0.01957484392390368,0.00028218934201853715,0.014211052489035121
2013-02-11,TLT,33,0.12770757697530888,0.07257895210812577,0.01630922521690444,0.005267704289113614,0.011041520927790826,0.6770107580798099
2013-02-12,SPY,32,0.13037996863826054,0.12960621855552976,0.0169989362221138,0.016797771888263743,0.00020116433385005544,0.011833936619419876
2013-02-12,QQQ,32,0.13601463061223834,0.13561288383427275,0.018499979740583643,0.018390854261847958,0.00010912547873568462,0.005898680985919928
2013-02-12,IWM,32,0.15839215376816934,0.15537697530670272,0.025088074375319402,0.024142004455459703,0.0009460699198596996,0.037709945598311985
2013-02-12,GLD,32,0.1385027890320536,0.13694404566559812,0.019183022569657544,0.01875367164326142,0.00042935092639612496,0.022381818341560222
2013-02-12,TLT,32,0.12705913624908982,0.06923577772788261,0.01614402410436477,0.004793592917584766,0.011350431186780004,0.7030732308998009
2013-02-13,SPY,31,0.13205558107856216,0.13122131206139762,0.017438676493996705,0.0172190327391147,0.00021964375488200613,0.012595207839173969
2013-02-13,QQQ,31,0.1364616516201856,0.13561842882382982,0.0186217823629089,0.018392358236644195,0.00022942412626470593,0.012320202319713272
2013-02-13,IWM,31,0.1553470942571828,0.15320513688621884,0.024132719694150036,0.02347181396832505,0.0006609057258249867,0.027386292726268874
2013-02-13,GLD,31,0.1426084736495585,0.1408964707581296,0.02033717675665682,0.019851815472096475,0.00048536128456034416,0.023865715992337746
2013-02-13,TLT,31,0.13061020303550505,0.05890107460083237,0.017059025136975853,0.00346933658913282,0.013589688547843032,0.7966275000314673
2013-02-14,SPY,30,0.12993794790338986,0.12861035344698574,0.016883870305344054,0.016540623013758596,0.00034324729158545855,0.020329893879652373
2013-02-14,QQQ,30,0.1302681023847937,0.1302681023847937,0.016969778498935092,0.016969778498935092,0.0,0.0
2013-02-14,IWM,30,0.15404874448098352,0.14940183127090614,0.02373101567616735,0.02232090718710031,0.0014101084890670405,0.05942048618185307
2013-02-14,GLD,30,0.14329853475403356,0.14232123448455059,0.020534470062652962,0.02025533378520643,0.0002791362774465303,0.013593546684908564
2013-02-14,TLT,30,0.12713313656404268,0.06987703107297652,0.01616283441261153,0.004882799471573726,0.011280034941037803,0.697899554810524
2013-02-15,SPY,29,0.12841942370165965,0.12534096505763903,0.01649154838386639,0.01571035752158029,0.0007811908622860977,0.04736916413805834
2013-02-15,QQQ,29,0.12758672879311692,0.12758672879311692,0.01627837336412837,0.01627837336412837,0.0,0.0
2013-02-15,IWM,29,0.1516058882073018,0.14840197347394918,0.022984345339124895,0.02202314573096271,0.0009611996081621832,0.04181975139948797
2013-02-15,GLD,29,0.15591467990245597,0.1533091619073424,0.02430938740908531,0.02350369912473172,0.0008056882843535881,0.03314309286347845
2013-02-15,TLT,29,0.12381675030050633,0.05402700143443934,0.015330587654977936,0.00291891688399691,0.012411670770981025,0.8096017615444037
2013-02-19,SPY,31,0.1119359205899581,0.10931639489181609,0.012529650318321407,0.011950074192143476,0.000579576126177931,0.046256368809467034
2013-02-19,QQQ,31,0.13306491565869397,0.12538363713711573,0.01770627177925534,0.015721056461731907,0.001985215317523433,0.112119329369456
2013-02-19,IWM,31,0.14508707035278423,0.14423931765527284,0.02105025798355376,0.020804980757658707,0.00024527722589505127,0.011651981941821453
2013-02-19,GLD,31,0.1474103474422796,0.12870698323948462,0.02172981053305359,0.016565487534608975,0.005164322998444614,0.23766074676947013
2013-02-19,TLT,25,0.13004119448947818,0.04319737416299175,0.01691071226425029,0.0018660131345775068,0.015044699129672783,0.8896549651239523
2013-02-20,SPY,30,0.13028483142657385,0.1280894540657163,0.016974137299850766,0.016406908242853253,0.0005672290569975133,0.033417253965684623
2013-02-20,QQQ,30,0.14992801586969653,0.13642470442556806,0.022478409942623977,0.01861169997760361,0.003866709965020365,0.17201883829372816
2013-02-20,IWM,30,0.16935010210407214,0.16935010210407214,0.02867945708265966,0.02867945708265966,0.0,0.0
2013-02-20,GLD,30,0.16695587948226065,0.10903310667456377,0.027874265693695145,0.011888218351106802,0.015986047342588343,0.5735055953852163
2013-02-20,TLT,24,0.13048899428514824,0.03835344225744448,0.017027377629549447,0.0014709865329951277,0.01555639109655432,0.9136105062683072
2013-02-21,SPY,29,0.13570901673355776,0.13299088160697595,0.018416937222789056,0.01768657459060069,0.0007303626321883659,0.03965711688937169
2013-02-21,QQQ,29,0.16433775476204138,0.14259134447042027,0.027006897640228855,0.020332291517882056,0.006674606122346799,0.24714449661202326
2013-02-21,IWM,29,0.1766845102443855,0.17155903454127683,0.031217416160298366,0.029432502332735016,0.0017849138275633503,0.057176859814341875
2013-02-21,GLD,29,0.16301467322607247,0.1553812792847229,0.026573783687003187,0.024143341952157053,0.002430441734846134,0.0914601309122127
2013-02-21,TLT,23,0.12983006310544076,0.05566043492924986,0.01685584528596273,0.003098084016513258,0.013757761269449473,0.8162012071211112
2013-02-22,SPY,28,0.12785660255651846,0.12369878615203445,0.01634731081729552,0.01530138969548675,0.0010459211218087697,0.06398123419187583
2013-02-22,QQQ,28,0.1543590846741934,0.13827574105931836,0.023826727021454806,0.019120180565503665,0.00470654645595114,0.19753222722168784
2013-02-22,IWM,28,0.16833110313072305,0.16270389414581982,0.02833536028120612,0.02647255717021414,0.0018628031109919826,0.06574128906444561
2013-02-22,GLD,28,0.16083334557956325,0.15579018477481674,0.02586736505031522,0.024270581672171544,0.001596783378143677,0.061729649503833736
2013-02-22,TLT,22,0.1265135369979851,0.05352252753252835,0.016005675043740546,0.0028646609534702548,0.01314101409027029,0.8210221720957306
2013-02-25,SPY,31,0.191538818354279,0.1874987984950388,0.036687118936553485,0.03515579943708316,0.0015313194994703225,0.04173997696898954
2013-02-25,QQQ,31,0.1904702520071938,0.1850898973915715,0.03627891689968392,0.03425827011642246,0.0020206467832614566,0.05569754987032321
2013-02-25,IWM,31,0.2098262615292484,0.2075558305766455,0.044027060027340546,0.04307942280636118,0.0009476372209793679,0.021523972311366935
2013-02-25,GLD,31,0.17378085829464684,0.16042619372729153,0.030199786709624126,0.025736563633826468,0.004463223075797659,0.147789887349612
2013-02-25,TLT,19,0.1342002603761655,0.08551894855528112,0.018009709885030617,0.007313490562000821,0.010696219323029797,0.5939140270060832
2013-02-26,SPY,30,0.1689883819261217,0.16449224596411047,0.02855707322600878,0.027057698982317416,0.0014993742436913635,0.05250447872668499
2013-02-26,QQQ,30,0.17695151218810357,0.17218617609649028,0.03131183766565657,0.029648079238731567,0.0016637584269250001,0.053135125593405934
2013-02-26,IWM,30,0.200181024742514,0.19871688142660016,0.040072442666963005,0.039488398963913464,0.0005840437030495416,0.014574696828527644
2013-02-26,GLD,30,0.15607150938635259,0.14656757009586524,0.02435831604213434,0.021482052603806374,0.0028762634383279646,0.11808137448223777
2013-02-26,TLT,18,0.12774962925138958,0.06741757282269113,0.01631996777386749,0.004545129125302862,0.011774838648564627,0.7214988909119787
2013-02-27,SPY,29,0.14599135190271176,0.1438946904639456,0.021313474830381422,0.020705681943714718,0.0006077928866667047,0.02851683695425969
2013-02-27,QQQ,29,0.1582197585051912,0.15499158155646556,0.02503349198144103,0.02402239035337451,0.0010111016280665193,0.04038995553701079
2013-02-27,IWM,29,0.1834362812657533,0.18279681552543245,0.03364886928460855,0.03341467576623898,0.00023419351836957009,0.006959922379225188
2013-02-27,GLD,29,0.15473294017614195,0.1402216838824699,0.023942282775553526,0.019662120630835316,0.00428016214471821,0.17877001056426026
2013-02-27,TLT,17,0.12357490713134965,0.057695825583675364,0.015270757672521692,0.0033288082897818885,0.011941949382739804,0.7820142024929274
2013-02-28,SPY,28,0.15171821605493152,0.148390297846912,0.02301841708289088,0.02201968049509525,0.0009987365877956317,0.0433885868085157
2013-02-28,QQQ,28,0.15532982131756576,0.15177986316300854,0.024127353390546908,0.0230371268617816,0.001090226528765309,0.045186329023242953
2013-02-28,IWM,28,0.18591315779507128,0.18533146217713628,0.03456370224133508,0.0343477508727153,0.00021595136861977948,0.006247923532957678
2013-02-28,GLD,28,0.15613438352781475,0.13848029598920214,0.02437794571961075,0.019176792377257033,0.005201153342353718,0.21335486599962641
2013-02-28,TLT,16,0.12140854284079364,0.05841735560691772,0.014740034274724824,0.003412587436105081,0.011327446838619743,0.7684817163582349
2013-03-01,SPY,27,0.14938818494822553,0.1467809154803018,0.02231682980212524,0.021544637149235504,0.0007721926528897367,0.03460135958989124
2013-03-01,QQQ,27,0.14799973543587713,0.144363917900058,0.021903921689089625,0.020840940791454692,0.0010629808976349332,0.04852925027413724
2013-03-01,IWM,27,0.17994701845796218,0.17994701845796218,0.032380929451910186,0.032380929451910186,0.0,0.0
2013-03-01,GLD,27,0.1559631476397955,0.1370347553522231,0.024324503421712645,0.018778524174443634,0.00554597924726901,0.22799969031715295
2013-03-04,SPY,32,0.12879667567466166,0.12444271205589492,0.016588583664843986,0.015485988583826377,0.001102595081017609,0.06646710191143848
2013-03-04,QQQ,32,0.14875545221217595,0.1387296608092276,0.022128184562848964,0.019245918788243343,0.002882265774605621,0.1302531514241191
2013-03-04,IWM,32,0.17366870772792903,0.16873771577869273,0.03016082004388884,0.028472416726210887,0.0016884033176779514,0.0559800202786613
